Checked,Name,Formula,Annotation Source: Predicted Compositions,Annotation Source: mzCloud Search,Annotation Source: mzVault Search,Annotation Source: Metabolika Search,Annotation Source: ChemSpider Search,FISh Coverage,Molecular Weight,RT [min],# ChemSpider Results,# mzCloud Results,# mzVault Results,# Metabolika Pathways,Metabolika Pathways,mzCloud Best Match,mzVault Best Match,mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45,mzVault Library Match: mzVault Autoprocessed May 2019,mzVault Library Match: mzVault Reference May 2019,mzVault Library Match: MoNA-export-GNPS,mzVault Library Match: mzVaultMona,mzVault Library Match: mzVaultsMassBank,mzVault Library Match: MS2_CompoundDatabase,mzCloud Best Sim. Match,MS2,Area: 20230214_DR_UMETAB310_Ac-C18_QC11_NEG.raw (F4),Area: 20230214_DR_UMETAB310_Ac-C18_Blank13_NEG.raw (F5),Area: 20230214_DR_UMETAB310_Ac-C18_92_Ser_30_2_NEG.raw (F6),Area: 20230214_DR_UMETAB310_Ac-C18_4_dcuD_0_1_NEG.raw (F7),Area: 20230214_DR_UMETAB310_Ac-C18_70_WashGlucose_2_NEG.raw (F8),Area: 20230214_DR_UMETAB310_Ac-C18_14_WT_5_2_NEG.raw (F9),Area: 20230214_DR_UMETAB310_Ac-C18_21_mdlA_5_3_NEG.raw (F10),Area: 20230214_DR_UMETAB310_Ac-C18_52_ynfM_0_1_NEG.raw (F11),Area: 20230214_DR_UMETAB310_Ac-C18_37_WT_30_1_NEG.raw (F12),Area: 20230214_DR_UMETAB310_Ac-C18_66_ynfM_5_3_NEG.raw (F13),Area: 20230214_DR_UMETAB310_Ac-C18_22_ybbW_5_1_NEG.raw (F14),Area: 20230214_DR_UMETAB310_Ac-C18_82_WashGlucose_3_NEG.raw (F15),Area: 20230214_DR_UMETAB310_Ac-C18_47_ybbW_30_2_NEG.raw (F16),Area: 20230214_DR_UMETAB310_Ac-C18_1_WT_0_1_NEG.raw (F17),Area: 20230214_DR_UMETAB310_Ac-C18_QC10_NEG.raw (F18),Area: 20230214_DR_UMETAB310_Ac-C18_Blank12_NEG.raw (F19),Area: 20230214_DR_UMETAB310_Ac-C18_78_ynfM_15_3_NEG.raw (F20),Area: 20230214_DR_UMETAB310_Ac-C18_87_yidE_30_3_NEG.raw (F21),Area: 20230214_DR_UMETAB310_Ac-C18_73_yidE_15_1_NEG.raw (F22),Area: 20230214_DR_UMETAB310_Ac-C18_54_ynfM_0_3_NEG.raw (F23),Area: 20230214_DR_UMETAB310_Ac-C18_10_ybbW_0_1_NEG.raw (F24),Area: 20230214_DR_UMETAB310_Ac-C18_45_mdlA_30_3_NEG.raw (F25),Area: 20230214_DR_UMETAB310_Ac-C18_58_WashGlucose_1_NEG.raw (F26),Area: 20230214_DR_UMETAB310_Ac-C18_65_ynfM_5_2_NEG.raw (F27),Area: 20230214_DR_UMETAB310_Ac-C18_36_ybbW_15_3_NEG.raw (F29),Area: 20230214_DR_UMETAB310_Ac-C18_41_dcuD_30_2_NEG.raw (F30),Area: 20230214_DR_UMETAB310_Ac-C18_75_yidE_15_3_NEG.raw (F31),Area: 20230214_DR_UMETAB310_Ac-C18_QC9_NEG.raw (F32),Area: 20230214_DR_UMETAB310_Ac-C18_Blank11_NEG.raw (F33),Area: 20230214_DR_UMETAB310_Ac-C18_30_dcuD_15_3_NEG.raw (F34),Area: 20230214_DR_UMETAB310_Ac-C18_86_yidE_30_2_NEG.raw (F35),Area: 20230214_DR_UMETAB310_Ac-C18_50_yidE_0_2_NEG.raw (F36),Area: 20230214_DR_UMETAB310_Ac-C18_9_mdlA_0_3_NEG.raw (F37),Area: 20230214_DR_UMETAB310_Ac-C18_57_Ser_0_3_NEG.raw (F38),Area: 20230214_DR_UMETAB310_Ac-C18_15_WT_5_3_NEG.raw (F39),Area: 20230214_DR_UMETAB310_Ac-C18_18_dcuD_5_3_NEG.raw (F40),Area: 20230214_DR_UMETAB310_Ac-C18_64_ynfM_5_1_NEG.raw (F41),Area: 20230214_DR_UMETAB310_Ac-C18_33_mdlA_15_3_NEG.raw (F42),Area: 20230214_DR_UMETAB310_Ac-C18_69_Ser_5_3_NEG.raw (F43),Area: 20230214_DR_UMETAB310_Ac-C18_44_mdlA_30_2_NEG.raw (F44),Area: 20230214_DR_UMETAB310_Ac-C18_42_dcuD_30_3_NEG.raw (F45),Area: 20230214_DR_UMETAB310_Ac-C18_QC8_NEG.raw (F46),Area: 20230214_DR_UMETAB310_Ac-C18_Blank10_NEG.raw (F47),Area: 20230214_DR_UMETAB310_Ac-C18_62_yidE_5_2_NEG.raw (F48),Area: 20230214_DR_UMETAB310_Ac-C18_17_dcuD_5_2_NEG.raw (F49),Area: 20230214_DR_UMETAB310_Ac-C18_16_dcuD_5_1_NEG.raw (F50),Area: 20230214_DR_UMETAB310_Ac-C18_25_WT_15_1_NEG.raw (F51),Area: 20230214_DR_UMETAB310_Ac-C18_39_WT_30_3_NEG.raw (F52),Area: 20230214_DR_UMETAB310_Ac-C18_90_ynfM_30_3_NEG.raw (F53),Area: 20230214_DR_UMETAB310_Ac-C18_89_ynfM_30_2_NEG.raw (F54),Area: 20230214_DR_UMETAB310_Ac-C18_32_mdlA_15_2_NEG.raw (F55),Area: 20230214_DR_UMETAB310_Ac-C18_38_WT_30_2_NEG.raw (F56),Area: 20230214_DR_UMETAB310_Ac-C18_31_mdlA_15_1_NEG.raw (F57),Area: 20230214_DR_UMETAB310_Ac-C18_5_dcuD_0_2_NEG.raw (F58),Area: 20230214_DR_UMETAB310_Ac-C18_27_WT_15_3_NEG.raw (F59),Area: 20230214_DR_UMETAB310_Ac-C18_QC7_NEG.raw (F60),Area: 20230214_DR_UMETAB310_Ac-C18_Blank9_NEG.raw (F61),Area: 20230214_DR_UMETAB310_Ac-C18_13_WT_5_1_NEG.raw (F62),Area: 20230214_DR_UMETAB310_Ac-C18_12_ybbW_0_3_NEG.raw (F63),Area: 20230214_DR_UMETAB310_Ac-C18_49_yidE_0_1_NEG.raw (F64),Area: 20230214_DR_UMETAB310_Ac-C18_3_WT_0_3_NEG.raw (F65),Area: 20230214_DR_UMETAB310_Ac-C18_11_ybbW_0_2_NEG.raw (F66),Area: 20230214_DR_UMETAB310_Ac-C18_46_ybbW_30_1_NEG.raw (F67),Area: 20230214_DR_UMETAB310_Ac-C18_20_mdlA_5_2_NEG.raw (F68),Area: 20230214_DR_UMETAB310_Ac-C18_94_WashGlucose_4_NEG.raw (F69),Area: 20230214_DR_UMETAB310_Ac-C18_63_yidE_5_3_NEG.raw (F70),Area: 20230214_DR_UMETAB310_Ac-C18_QC6_NEG.raw (F71),Area: 20230214_DR_UMETAB310_Ac-C18_Blank8_NEG.raw (F72),Area: 20230214_DR_UMETAB310_Ac-C18_19_mdlA_5_1_NEG.raw (F73),Area: 20230214_DR_UMETAB310_Ac-C18_88_ynfM_30_1_NEG.raw (F74),Area: 20230214_DR_UMETAB310_Ac-C18_53_ynfM_0_2_NEG.raw (F76),Area: 20230214_DR_UMETAB310_Ac-C18_79_Ser_15_1_NEG.raw (F77),Area: 20230214_DR_UMETAB310_Ac-C18_81_Ser_15_3_NEG.raw (F78),Area: 20230214_DR_UMETAB310_Ac-C18_24_ybbW_5_3_NEG.raw (F79),Area: 20230214_DR_UMETAB310_Ac-C18_23_ybbW_5_2_NEG.raw (F80),Area: 20230214_DR_UMETAB310_Ac-C18_61_yidE_5_1_NEG.raw (F81),Area: 20230214_DR_UMETAB310_Ac-C18_26_WT_15_2_NEG.raw (F83),Area: 20230214_DR_UMETAB310_Ac-C18_43_mdlA_30_1_NEG.raw (F84),Area: 20230214_DR_UMETAB310_Ac-C18_QC5_NEG.raw (F85),Area: 20230214_DR_UMETAB310_Ac-C18_Blank7_NEG.raw (F86),Area: 20230214_DR_UMETAB310_Ac-C18_55_Ser_0_1_NEG.raw (F87),Area: 20230214_DR_UMETAB310_Ac-C18_8_mdlA_0_2_NEG.raw (F88),Area: 20230214_DR_UMETAB310_Ac-C18_48_ybbW_30_3_NEG.raw (F90),Area: 20230214_DR_UMETAB310_Ac-C18_34_ybbW_15_1_NEG.raw (F91),Area: 20230214_DR_UMETAB310_Ac-C18_91_Ser_30_1_NEG.raw (F92),Area: 20230214_DR_UMETAB310_Ac-C18_7_mdlA_0_1_NEG.raw (F93),Area: 20230214_DR_UMETAB310_Ac-C18_93_Ser_30_3_NEG.raw (F94),Area: 20230214_DR_UMETAB310_Ac-C18_35_ybbW_15_2_NEG.raw (F95),Area: 20230214_DR_UMETAB310_Ac-C18_77_ynfM_15_2_NEG.raw (F96),Area: 20230214_DR_UMETAB310_Ac-C18_85_yidE_30_1_NEG.raw (F97),Area: 20230214_DR_UMETAB310_Ac-C18_QC4_NEG.raw (F98),Area: 20230214_DR_UMETAB310_Ac-C18_Blank6_NEG.raw (F99),Area: 20230214_DR_UMETAB310_Ac-C18_40_dcuD_30_1_NEG.raw (F100),Area: 20230214_DR_UMETAB310_Ac-C18_6_dcuD_0_3_NEG.raw (F101),Area: 20230214_DR_UMETAB310_Ac-C18_67_Ser_5_1_NEG.raw (F102),Area: 20230214_DR_UMETAB310_Ac-C18_80_Ser_15_2_NEG.raw (F103),Area: 20230214_DR_UMETAB310_Ac-C18_74_yidE_15_2_NEG.raw (F104),Area: 20230214_DR_UMETAB310_Ac-C18_2_WT_0_2_NEG.raw (F105),Area: 20230214_DR_UMETAB310_Ac-C18_76_ynfM_15_1_NEG.raw (F106),Area: 20230214_DR_UMETAB310_Ac-C18_29_dcuD_15_2_NEG.raw (F107),Area: 20230214_DR_UMETAB310_Ac-C18_28_dcuD_15_1_NEG.raw (F108),Area: 20230214_DR_UMETAB310_Ac-C18_56_Ser_0_2_NEG.raw (F109),Area: 20230214_DR_UMETAB310_Ac-C18_51_yidE_0_3_NEG.raw (F110),Area: 20230214_DR_UMETAB310_Ac-C18_68_Ser_5_2_NEG.raw (F111),Area: 20230214_DR_UMETAB310_Ac-C18_QC1_NEG.raw (F112),Area: 20230214_DR_UMETAB310_Ac-C18_Blank5_NEG.raw (F113),Area: 20230214_DR_UMETAB310_Ac-C18_Blank_02_NEG.raw (F114),Area: 20230214_DR_UMETAB310_Ac-C18_Blank_01_NEG.raw (F115)
FALSE,1-(Cyclopropylmethyl)-3-(2-methoxyphenyl)-1-propylthiourea,C15 H22 N2 O S,No results,No results,No results,No results,Full match,,278.14619,9.507,5,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,No MS2,212031.2271,4557.94156,191616.284,273580.3582,4511.319059,193729.7853,177120.8256,196742.9208,173537.9564,149666.3963,120784.1427,4723.937805,188274.7475,176324.5985,172544.0522,4524.259831,564263.1235,3842185.029,1463452454,140610.1274,238797.3996,146861.0431,4632.264963,133232.4139,279760.8983,181003.4661,228500.6073,199657.1124,5060.061151,122443.2154,148321.8467,178525.2309,210241.7725,248146.8675,188580.334,153823.6017,135520.3959,173484.6816,170009.9515,196311.4938,154837.5858,319029.6464,4955.738737,202256.8597,222135.8409,194705.9983,34625600.89,134828.4852,194473.8736,171492.103,144204.8835,126810.5094,285096.4508,443919.6218,4910975.608,299665.1476,5356.139354,270577.4059,213073.4101,141120.4573,218385.3452,244686.1563,193714.3637,179925.4067,4920.509696,157328.3424,189448.0276,4715.828488,176141.8875,126235.8844,144103.6755,183270.396,149329.3711,708003.0555,1079453.621,1587004.629,124478863.4,461865.5523,29869251.72,4950.430131,133125.5183,183958.1017,282123.2865,185296.0545,186247.3843,192332.9777,275892.4913,181433.559,200447.5155,136238.4046,228376.1832,4731.697972,190400.3705,218403.9535,239463.7399,240147.3326,179215.7492,222520.4754,212597.9339,169080.0415,183379.9983,189273.2934,159759.9436,153952.5736,1653528624,152251.7651,83574.44803,152079.8266
FALSE,"2-Methyl[1]benzofuro[3,2-d]pyrimidine-4(1H)-thione",C11 H8 N2 O S,No results,No results,No results,No results,Full match,,216.03632,0.801,5,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,No MS2,74384.7073,2936.021956,12741.39503,56249.58219,16466.43062,97242.5243,80022.86453,67836.86548,63471.39514,99174.56203,65072.31218,19881.01993,68592.95216,59199.20152,69128.81009,3006.764082,176577134,1355265579,85651.36621,52620.96998,18078651.66,104258.0342,23997.77893,71396.4734,41595.82481,77560.79075,110053.9731,103731.1813,3060.107418,80721.98393,106256.5745,89076.89483,90512.74015,13803.25895,79110.34377,121168.8455,64874.79357,74358.91506,12939.23271,75736.13412,75115.04359,78619.68961,3111.725347,108430.3565,52414.89688,35850617.53,100565.4266,71419.59559,82485.74133,96009.07318,56975.9355,134190.401,128857.1336,83608.78223,116140.4022,185284.8738,3661.196877,179840.3126,47809.34242,148495.6937,74494.70287,62359.90947,49373.50392,85828.89812,18406.73462,78489.93963,77587.72107,3051.704813,66230.87438,340910.2867,95325.90021,10286.85289,12442.05581,603796121.3,6232081.854,2834306.085,5467477.992,177159.7578,255738.6616,2481086.959,9127.37968,66476.89057,37065.18723,38943.23215,8887.146551,63703.42856,9230.592367,2335009.764,86360.00753,79894.9738,68717.40949,2990.513429,61006.01144,63324.13874,6629.812574,11875.47589,107244.2542,86944.20314,57115.89546,61495.54146,56767.31585,9197.109761,82542.8754,183874585.9,1244354815,1244859.165,2139029.174,3482.670892
FALSE,,C13 H29 P3,Full match,No results,No results,No results,No match,,278.14924,9.509,3,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,No MS2,1037332.22,4854.426958,7949366.287,1928129.593,4354.07146,1026784.399,684813439,1265462.381,644822008.7,555414466.8,739367.0866,4487.186213,745709592.9,5201068.63,773300545.3,4297.515585,789418785.2,710375243.3,384200190.8,698827210.2,828953970.1,5115052.46,4400.107778,633520276.4,776426254.3,658417407.9,748259777.6,780843169.9,709296.9914,660076277.7,627273994.5,620863164.2,801058425,924101519.7,727912050.3,720714490,678902446.4,789964766.4,628606153.6,784919894.9,599428118.7,786276041,4707.369879,729033802,860435979.1,593156811.7,740212003.8,624324525.8,4384265.389,8487266.945,1629405.723,4370422.959,659239316,872580428.6,867866981,821891919.8,97024.43087,759743599,857501421,598359173.8,866440409,828525152.1,784185285.3,769726603.7,604610.3856,672961071.1,791302203.4,122820.2814,749914148.8,774446575.6,665502756.1,788553407.7,844882252.5,832383775.1,873923078.5,1071871025,912529370.7,735513721.6,766279810.9,133950.6066,637359372.4,844376125.9,841874902.3,810441501.5,953440750.3,910781661.8,880426727.4,916709334.8,804555543.8,816224006.2,900319120.7,654291.3251,782463507.1,836911151,714136330.6,935836766.1,670386956.5,916135453.3,851784040.5,818564845.9,848224250.3,837158298.8,663221147.7,746407907.2,273953.6597,5915.0129,6178.214523,6099.358365
FALSE,Hex-2-ulose,C6 H12 O6,No results,No results,No results,Partial match,Full match,,180.06293,0.817,102,0,0,14,Superpathway of CMP-sialic acids biosynthesis;Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of anaerobic sucrose degradation;Other,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,DDA for other ion,613740277.5,538153.4856,90974943.06,623193389.4,276096555.4,643096636.7,719917651.5,637971436.2,643682451.3,753204855,586966028.2,170600838.4,181517664.6,652737561.2,607018779.8,858059.2586,133512676.5,139043.1956,752906616.3,494308325.8,519109384.8,550913730.5,310611152.7,552523005.3,479862106.5,634516955.2,715135956.2,644935707,1383898.117,502320605.2,706645309.3,645361501.9,590933376.6,95721602.23,607372605.1,853851103.8,678499925.4,524233628.4,89795015.27,609389396,579253651.8,683040761.8,761197.9599,846248684.6,457591140,999036900.1,727153812.9,619020800,670111699.1,713129054.3,556014066.8,827670643.7,698507066.7,621560282.3,366390006.7,219365461.2,920384.934,850797895.1,430525701.5,843834813.2,587426084.6,550985692.3,478410123.4,215370037.9,101147166.7,431779616.8,389806558.4,848216.8759,335194193.2,409487766.5,275433918.9,43223341.82,93502966.73,26451969.47,1088931.017,1500380.977,291212.9179,300297498.5,259244748.9,10051.86423,70202741.8,628633001.2,420500419.6,453376595.5,81657668.58,648809131.9,77858322.38,410750804.7,703754313.1,704404955.7,646828474.1,979419.8805,518922613.6,526540162.1,67872753.19,88269303.84,602917502.5,636033663.7,617473861.7,554491694.9,608075948.8,87764167.78,260364904.1,15428.83076,156237.7809,5812.311289,5824.459481,747092.9697
FALSE,"1,3,7-Trimethyl-8-piperazin-1-yl-3,7-dihydro-purine-2,6-dione",C12 H18 N6 O2,No results,No results,No results,No results,Full match,,278.15023,9.51,2,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,No MS2,800331976.3,272141.5039,729320139.1,805126820.9,112793.9165,726333873.8,684813439,593613707.7,644822008.7,555729905.9,693512728.2,142198.6481,746119900.6,838992851.6,773730649.6,598635.9233,161323665.9,211035322.5,464032.3797,699189435.3,829369675.3,662377946.2,203416.4247,633903863.5,776426254.3,658417407.9,748259777.6,781456887.4,166054.9826,660076277.7,627273994.5,620863164.2,801058425,924782753.8,727912050.3,720998187.1,679357747.3,790491448.4,629004970.6,784919894.9,599705449.2,786789883,167220.1205,729436715.4,860960720.4,593708397.7,740212003.8,624630183.1,649692995,770068941.1,694280695.9,631697100.6,659239316,872580428.6,867866981,821891919.8,101282.7394,759743599,857501421,598359173.8,866440409,828525152.1,784185285.3,770221319.1,771844.51,672961071.1,791302203.4,121766.3702,749914148.8,774446575.6,665502756.1,788553407.7,844882252.5,813523771.7,345083291.8,383157813.4,282883729.9,734720000.5,709916875.4,849660.5676,637359372.4,844376125.9,841874902.3,810441501.5,953440750.3,911316107.2,881041423.2,916709334.8,804555543.8,816224006.2,900319120.7,711131.36,782463507.1,836911151,714345668,935836766.1,670716652.8,916135453.3,851784040.5,818564845.9,848224250.3,837158298.8,663221147.7,746407907.2,611857.8427,5906.299321,6169.113214,6090.373221
FALSE,(2E)-3-[3-(Trifluoromethyl)phenyl]acrylic acid,C10 H7 F3 O2,No results,No results,No results,No match,Full match,,216.03906,0.802,8,0,0,4,Other,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,DDA for other ion,553711132.9,762348.0653,86095195.85,577394434.6,67887502.94,583893893.2,667011800.2,586594934.7,593889109.5,692744180.9,537651494.3,60748064.05,340862645.1,608899941.4,552771026.6,497145.2211,355425470.2,109921.5441,679272564.2,467953491.9,479304240.1,505865509.6,12891731.39,509968495,445017198.7,583538751.7,657706249.4,593274289.1,913874.3153,468694388.3,644619431.5,625857253.2,546143724.2,93449341.87,559665823.8,773726933.1,634598598.5,485871753.8,83031577.17,573498900.7,536378192,620344432.6,375712.2953,772819196,426619832.4,896259535.6,675050588.5,602699166.9,616936073,661783063.8,510408558.5,769156125.8,671910579.1,571075859.9,703063054.8,632779379.9,1103212.963,775003053.8,411850972.7,808359082.6,564820299,509788081.4,442588083.9,475130494.4,17845964.6,664159971.1,635439704.2,576587.8382,583892608.2,764959770.7,566472065.1,57550128.57,86007433.88,398911744.5,316854601.5,308806578.4,442806569.8,543698057.9,618638086.6,15649.57439,65622803.05,578966733.5,384825833.2,419292082.8,76183579.08,595232375.7,73007298.44,374823180.5,643244726.8,648347993.7,588553557.9,484308.7984,478722771.6,485266950.8,63269704.21,81934483.37,558209977.2,583087917.6,568443094.8,509817037.4,556945177.3,81384164.68,497417948.9,17043.04414,177370.3146,3559.318378,3568.615263,1134289.69
FALSE,"1,4,5,5,6,6-Hexafluoro-2,3-dimethylbicyclo[2.2.0]hex-2-ene",C8 H6 F6,No results,No results,No results,No results,Full match,,216.03792,0.807,3,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,DDA for other ion,84732.80763,3344.469484,14513.9265,64074.7971,2674565.706,110770.5119,3473721.891,132017.7648,72301.27953,275254.4251,537651494.3,14842454.75,255360.9023,114069.1529,105958.9142,424686.0568,656098286.1,31172557.68,1491598.721,1380277.822,360018.1292,514540529,27336.2531,290671150.6,445017198.7,583538751.7,657706249.4,593274289.1,913874.3153,182748493.5,644619431.5,625857253.2,389162092.6,93449341.87,559665823.8,773726933.1,634598598.5,98900675.48,4555401.01,195454068.4,39434981.65,96580201.28,286533.6174,11183346.27,129418086.7,306533266.8,355935.8655,100308.1926,93960.82483,109365.468,74004.43474,769156125.8,671910579.1,571075859.9,703063054.8,632779379.9,1103212.963,775003053.8,411850972.7,5084527.35,564820299,89915.25439,442588083.9,475130494.4,189003.8377,664159971.1,635439704.2,576587.8382,583892608.2,764959770.7,566472065.1,80188683.41,86007433.88,603796121.3,492483085.3,556244162.3,696830500.3,543698057.9,618638086.6,2481086.959,30499941.46,578966733.5,384825833.2,419292082.8,3697888.605,595232375.7,8191886.013,374823180.5,643244726.8,648347993.7,588553557.9,484308.7984,478722771.6,485266950.8,3927082.286,5457021.767,227367322.5,583087917.6,568443094.8,509817037.4,556945177.3,81384164.68,497417948.9,21006.69728,218620.8328,4409.959004,4440.3956,552086.3769
FALSE,DL-Lactic Acid,C3 H6 O3,Full match,No results,No results,Partial match,Full match,,90.03139,0.832,16,0,0,16,Superpathway of microbial D-galacturonate and D-glucuronate degradation;Superpathway of anaerobic sucrose degradation;L-alanine fermentation to propanoate and acetate;Other,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,DDA for other ion,96119934.85,596210.0598,8781848.875,63205904.92,282695482,103446390.4,61659306.48,83626671.1,86205147.99,100576014.9,78095372.62,227706914.9,38410612.29,72112406.56,90178677.92,592534.0849,31312531.05,218703.5914,117728225.7,52816349.6,65270977.37,70890472.54,477521056.7,72872638.45,56567380.43,83572461.3,92563208.11,83987542.83,691994.9825,58460822.45,102751960.6,56602114.45,73209225.32,6402020.725,78817163.87,128826653.2,78840841.26,64201324.74,10743479.93,58108353.14,71211884.34,97908319.77,714443.3404,119437105,50702948.29,168213378.3,85758883.05,73631882.69,87254819.37,85767700.69,75680010.93,99937650.88,79674532.39,81330216.2,77844844.62,66311162.45,739815.5606,123500657,39806227.45,77398437.9,37735047.92,67620502.15,59495996.21,65129159.54,160839412.7,111254579.9,102318852.5,469776.4268,80914409.45,65628349.01,56963229.18,11161012.79,12093975.84,18946659.03,29736251.66,37229612.35,42571103.23,26890508.32,64589423.24,16860.32077,7408282.88,82021968.63,55607545.64,56005358.3,8942394.816,91833758.07,8085332.416,57539276.49,99005808.04,91231863.66,95837608.23,729097.7295,66784323.48,60958601.97,7678919.112,10436258.91,74653825.15,87291957.58,83300191.56,73842495.03,85940410.34,10756553.02,41474492.93,19606.67641,239740.3566,14098.04338,11746.78271,1221731.256
FALSE,Hex-2-ulose,C6 H12 O6,Full match,No results,No results,Partial match,Full match,,180.06255,0.834,102,0,0,14,Superpathway of CMP-sialic acids biosynthesis;Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of anaerobic sucrose degradation;Other,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,DDA for other ion,46054.73177,457856.0124,4879747.205,57066.38165,208209052.5,59202743.47,52905851.24,51376501.45,49793341.74,60460674.12,49314533.91,109852774.4,22425358.38,43837619.81,54247753.2,490269.1529,53776189.61,82153.77614,73634052.06,26354833.95,39805144.69,45048220.87,60086650.6,42554510.37,34844907.8,50978203.52,57429706.84,51661417.93,470023.8019,33626216.92,62025877.82,19504248.74,44789652.39,2272260.355,47706781.37,80124170.72,43901326.87,38361874.62,6763438.106,35890495.27,42875459.74,62696329.24,378222.5233,73429488.63,30971307.51,102777364.5,52103224.4,36336341.93,53175626.13,51345990.48,45605508.27,58514517.94,38314236.61,50484422.32,48061955.79,58071332.14,351398.2769,75794841.33,18674728.82,35475730.6,22605785.57,41197610.88,35822039.49,61963109.65,83301202.1,63803894.56,63076709.9,396364.1747,49489905.81,62526611.3,54686517.06,7245538.295,7495532.857,24390632.1,44097226.56,49181575.91,67332197.83,5212934.425,61865523.74,8786.392377,4579938.745,49666267.71,35674586.45,34084512.78,5474089.503,53576756.19,4851023.943,35927624.22,60509586.26,56056961.97,58274916.19,272462.4893,40199842.08,41273211.35,4603048.976,6334820.468,44707525.36,52945746.11,49030766.97,44674657.49,51130771.45,6380003.102,39102981.41,9809.481105,84661.28899,6740.060694,4412.559257,780384.301
FALSE,,,No results,No results,No results,No results,No results,,90.03015,0.82,0,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,DDA for other ion,205175.7166,8098.444299,35144.65474,155153.5087,41166.54662,268224.5495,206738.9649,187114.7712,170282.2032,273553.699,179489.2897,52889.96098,189200.2889,163289.4587,190678.3486,8275.682943,176387.8832,137172306.3,235112.058,145144.6892,1819722.938,204806.2094,57108.19306,186616.5566,114733.9752,213936.3237,293158.0085,251553.4537,12727.85144,222655.8589,293088.05,245701.2522,249661.7516,38073.59937,218210.4637,334220.6429,178944.4732,183329.029,15849.77604,208903.364,207190.2069,216857.0898,8767.063007,279263.9786,144576.2767,262527.2542,264941.247,196997.0338,227520.8399,236011.3989,157157.0127,308578.2496,329566.5448,230618.5294,320350.6621,284498.3499,10002.78453,302109.3814,132143.5137,409596.4275,250072.8994,155237.1289,136187.187,236742.2863,45609.77692,216499.1998,214010.6057,8417.53291,182684.9578,221955.5556,175340.0756,1338413.531,34318.98582,1682708.86,3546889.5,258741.4972,287878.4492,163088.7051,210596.9946,1301305.567,25176.09781,183363.5454,102237.0945,148880.1006,24812.50229,175713.4911,25460.78989,129255.9513,1867247.851,220374.7127,189543.5802,10319.06845,168273.1917,174667.294,24100.66701,32756.18556,232864.0394,186754.0483,157543.065,169623.4649,156581.5761,25368.43464,857069.7929,17231795.55,97192463.79,842607.9596,660773.6477,9707.671706
