Checked,Name,Formula,Annotation Source: Predicted Compositions,Annotation Source: mzCloud Search,Annotation Source: mzVault Search,Annotation Source: Metabolika Search,Annotation Source: ChemSpider Search,FISh Coverage,Molecular Weight,RT [min],# ChemSpider Results,# mzCloud Results,# mzVault Results,# Metabolika Pathways,Metabolika Pathways,mzCloud Best Match,mzVault Best Match,mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45,mzVault Library Match: mzVault Autoprocessed May 2019,mzVault Library Match: mzVault Reference May 2019,mzVault Library Match: MoNA-export-GNPS,mzVault Library Match: mzVaultMona,mzVault Library Match: mzVaultsMassBank,mzVault Library Match: MS2_CompoundDatabase,mzCloud Best Sim. Match,MS2,Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_Blank13_NEG.raw (F4),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_92_Ser_30_2_NEG.raw (F5),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_4_yadG_0_1_NEG.raw (F6),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_70_WashGlucose_2_NEG.raw (F7),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_14_WT_15_2_NEG.raw (F8),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_21_yeeE_5_3_NEG.raw (F9),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_52_yfdV_0_1_NEG.raw (F10),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_37_WT_30_1_NEG.raw (F11),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_66_yfdV_5_3_NEG.raw (F12),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_22_ydhK_5_1_NEG.raw (F13),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_82_WashGlucose_3_NEG.raw (F14),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_47_ydhK_30_2_NEG.raw (F15),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_1_WT_0_1_NEG.raw (F16),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_QC10_NEG.raw (F17),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_Blank12_NEG.raw (F18),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_78_yfdV_15_3_NEG.raw (F19),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_87_yeaV_30_3_NEG.raw (F20),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_73_yeaV_15_1_NEG.raw (F21),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_54_yfdV_0_3_NEG.raw (F22),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_10_ydhK_0_1_NEG.raw (F23),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_45_yeeE_30_3_NEG.raw (F24),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_58_WashGlucose_1_NEG.raw (F25),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_65_yfdV_5_2_NEG.raw (F26),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_36_ydhK_15_3_NEG.raw (F27),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_41_yadG_30_2_NEG.raw (F28),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_75_yeaV_15_3_NEG.raw (F29),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_QC9_NEG.raw (F30),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_Blank11_NEG.raw (F31),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_30_yadG_15_3_NEG.raw (F32),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_86_yeaV_30_2_NEG.raw (F33),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_50_yeaV_0_2_NEG.raw (F34),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_9_yeeE_0_3_NEG.raw (F35),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_57_Ser_0_3_NEG.raw (F36),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_15_WT_15_3_NEG.raw (F37),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_18_yadG_5_3_NEG.raw (F38),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_64_yfdV_5_1_NEG.raw (F39),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_33_yeeE_15_3_NEG.raw (F40),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_69_Ser_5_3_NEG.raw (F41),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_44_yeeE_30_2_NEG.raw (F42),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_42_yadG_30_3_NEG.raw (F43),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_QC8_NEG.raw (F44),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_Blank10_NEG.raw (F45),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_62_yeaV_5_2_NEG.raw (F46),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_17_yadG_5_2_NEG.raw (F47),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_16_yadG_5_1_NEG.raw (F48),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_25_WT_15_1_NEG.raw (F49),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_39_WT_30_3_NEG.raw (F50),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_90_yfdV_30_3_NEG.raw (F51),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_89_yfdV_30_2_NEG.raw (F52),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_32_yeeE_15_2_NEG.raw (F53),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_38_WT_30_2_NEG.raw (F54),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_31_yeeE_15_1_NEG.raw (F55),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_5_yadG_0_2_NEG.raw (F56),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_27_WT_15_3_NEG.raw (F57),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_QC7_NEG.raw (F58),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_Blank9_NEG.raw (F59),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_13_WT_5_1_NEG.raw (F60),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_12_ydhK_0_3_NEG.raw (F61),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_49_yeaV_0_1_NEG.raw (F62),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_3_WT_0_3_NEG.raw (F63),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_11_ydhK_0_2_NEG.raw (F64),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_46_ydhK_30_1_NEG.raw (F65),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_20_yeeE_5_2_NEG.raw (F66),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_94_WashGlucose_4_NEG.raw (F67),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_63_yeaV_5_3_NEG.raw (F68),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_QC6_NEG.raw (F69),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_Blank8_NEG.raw (F70),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_19_yeeE_5_1_NEG.raw (F71),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_88_yfdV_30_1_NEG.raw (F72),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_53_yfdV_0_2_NEG.raw (F73),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_79_Ser_15_1_NEG.raw (F74),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_81_Ser_15_3_NEG.raw (F75),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_24_ydhK_5_3_NEG.raw (F76),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_23_ydhK_5_2_NEG.raw (F77),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_61_yeaV_5_1_NEG.raw (F78),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_26_WT_15_2_NEG.raw (F79),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_43_yeeE_30_1_NEG.raw (F80),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_QC5_NEG.raw (F81),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_Blank7_NEG.raw (F82),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_55_Ser_0_1_NEG.raw (F83),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_8_yeeE_0_2_NEG.raw (F84),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_48_ydhK_30_3_NEG.raw (F85),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_34_ydhK_15_1_NEG.raw (F86),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_91_Ser_30_1_NEG.raw (F87),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_7_yeeE_0_1_NEG.raw (F88),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_93_Ser_30_3_NEG.raw (F89),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_35_ydhK_15_2_NEG.raw (F90),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_77_yfdV_15_2_NEG.raw (F91),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_85_yeaV_30_1_NEG.raw (F92),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_QC4_NEG.raw (F93),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_Blank6_NEG.raw (F94),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_40_yadG_30_1_NEG.raw (F95),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_6_yadG_0_3_NEG.raw (F96),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_67_Ser_5_1_NEG.raw (F97),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_80_Ser_15_2_NEG.raw (F98),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_74_yeaV_15_2_NEG.raw (F99),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_2_WT_0_2_NEG.raw (F100),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_76_yfdV_15_1_NEG.raw (F101),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_29_yadG_15_2_NEG.raw (F102),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_28_yadG_15_1_NEG.raw (F103),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_56_Ser_0_2_NEG.raw (F104),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_51_yeaV_0_3_NEG.raw (F105),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_68_Ser_5_2_NEG.raw (F106),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_QC3_NEG.raw (F107),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_QC2_NEG.raw (F108),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_QC1_NEG.raw (F109),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_Blank5_NEG.raw (F110),Area: 20230227_DR_UMETAB310_Ac-C18_Plate5_Blank3_NEG.raw (F111)
FALSE,Hex-2-ulose,C6 H12 O6,Full match,No results,Partial match,Partial match,Full match,,180.06289,0.925,102,0,4,14,Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of CMP-sialic acids biosynthesis;Other,,59.1,No matches found,No matches found,Multiple matches found,No matches found,No matches found,No matches found,No matches found,,DDA for preferred ion,11218241.07,248709972.2,2221976085,1416191766,2041626990,1450979424,1592008061,2287961452,1607992735,1736217163,1146722323,1618115940,2425788693,1636501024,5706210.105,1166869539,1231806426,1718043090,957654242.1,1607644722,1636132903,494045750.4,1329116411,1973513763,1599413601,1566804911,1797825534,6951178.478,1579348858,1440374978,1402092726,1653025521,262102315.2,2143260400,1653841525,1489629779,2261638823,251770891.1,1462427707,1327986239,1629726117,5552870.966,1582288753,1646368368,2602823773,2243262233,1274407235,1408456242,1545571406,1655911108,1727274205,1380895695,2340072037,2118626748,1687055946,8114044.42,2253788832,2113089211,2343786264,2251678420,1428795386,2097956338,1486108049,1264135866,1809277332,1904645692,6118451.81,1399859486,1564918581,2199786857,251432300.1,278014029.9,1861349020,1480893141,1941730804,2131369928,1579807831,1809885178,7257095.541,329302848.6,1842921223,1787154542,1409922126,51025502.58,2027233367,251926060.6,1957031252,1555295135,1859280252,1761311358,5778235.976,2205156725,1577280356,287840042,48058986.51,1993824017,2937228730,1924515137,1383617306,1656075628,309364855.9,1287286364,16096163.11,1679412872,1896132094,1776562968,3010384.845,5266587.127
FALSE,,C6 H13 Cl O6,Full match,No results,No results,No match,No match,,216.03925,0.896,8,0,0,4,Other,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,DDA for preferred ion,2379302.345,232713940.8,1899554070,158271949.1,1784804031,1265572922,1373014287,1948289650,1422882419,1484235841,130277117.6,1435056630,2049312300,1432039833,2639752.106,1028145207,1091731154,1482605802,852831672.6,1395482418,1431773557,152145337.3,1175909534,1710652367,1409984147,1353822012,1591506457,3665327.081,1379104717,1242035842,1223939500,1437032970,232261838.6,1856687968,1464972077,1300599244,1984804074,220986461.2,1277705855,1209774819,1421313904,2516143.271,1381765332,1441843743,2246990521,1948617712,1119922086,1240776364,1343570912,1489231162,1498399161,1220550119,2048862431,1850852307,1482873613,4268683.028,1930290204,1856716723,2055897462,1970014945,1237385517,1800860670,1327542816,109849665,1612181072,1697363510,3161658.918,1223799067,1343026793,1888510223,227366844,247902963.7,1646194935,1283751762,1690653548,1873298820,1359468973,1610337922,4135050.748,297594837.5,1622664516,1542818860,1279348243,316884274.9,1751019977,229211637.8,1702917606,1378133951,1650129853,1543250347,2574364.929,1931337406,1347772950,262777640.6,243917441.6,1772605727,2542985681,1666105549,1220687566,1428416926,279080610.8,1135589812,221315018,1468455538,1636486237,1571581703,1990915.922,1884507.805
FALSE,Mosher's acid,C10 H9 F3 O3,No results,No results,No results,No results,Full match,,234.04972,0.891,14,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,DDA for other ion,2171280.704,229640081,1891844511,158209490,1778588855,1260229974,1366489851,1941251343,1416602730,1477735863,130248553.8,1429442534,2043216771,1426662327,2479720.146,1023965748,1086402648,1477469334,848107455.1,1389065378,1426314688,152036359.8,1172348602,1705509899,1405426056,1349313926,1586132565,3662496.433,1374738157,1237707343,1219615562,1432125583,230499878.6,1851092218,1459362650,1296867328,1977706196,219888894,1273209953,1205513892,1416915500,2373143.482,1376955637,1437253309,2238925099,1943455515,1116140830,1235517514,1339516794,1483709668,1493547690,1215997790,2041336534,1845384651,1476345577,4263500.373,1924076602,1848970920,2050254817,1962393793,1232509691,1794947088,1321103905,109825422.9,1607283691,1692626945,3038755.33,1219119919,1339154823,1883914976,225861488.7,246118531.9,1641028785,1280202014,1686149403,1867862927,1355188282,1604838237,4128844.446,295609566.7,1617779725,1537963725,1274605704,314900555.6,1745726844,225933892.5,1697993463,1373021658,1644417828,1539191400,2449140.479,1925797711,1342460886,260330654.5,242450795.9,1766819577,2536035915,1660443351,1216580494,1423716041,276705872.5,1131820007,219237236.1,1462676813,1630575242,1564566561,1867951.28,1877793.776
FALSE,Dibutyl phthalate,C16 H22 O4,Full match,No results,No results,Partial match,Full match,,278.15048,9.619,46,0,0,1,Other,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,No MS2,796181.5384,1488047007,1602753355,455299.3423,1080287032,1564920384,1671042077,1353734775,1664983008,1562777962,431943.579,1482369280,1578677358,1521450336,900069.846,1584617826,1619705935,1602719228,1565990887,1770708016,1587195033,1477383.912,1391468889,1449867836,1450480663,1564898961,1359938711,1064471.01,1711886331,1565422850,1591050091,1703170691,1598672086,1390781360,1630709473,1496130258,1504947491,1643320296,1493615395,1696635103,1582519467,1422608.16,1680565495,1596515572,1653809705,1795018933,1418453790,1705698901,1658031147,1569561212,1535240968,1594209751,1556479796,1600227665,1693589593,1002349.354,1560670604,1647610280,1636538196,1560123385,1984089233,1691461479,1643399824,536259.0509,1528436496,1838461694,977656.6999,1787186574,1952340448,1397884261,1859132042,2044176717,1856681298,1720154542,1585524837,1644713698,1625884262,1594812459,1057778.583,1761740805,1840517278,1566016955,1920739253,1959980210,1637958988,1825285480,1805859170,1794872374,1825857561,1725741345,1074233.523,1698449957,400829450.7,2056346684,1997786004,1760066425,1815630810,1678137993,1655831032,1846452904,1887118131,1653861000,2003799170,1658670389,1583696551,1791354191,724838.5001,820578.0858
FALSE,,,No results,No results,No results,No results,No results,,232.14502,9.618,0,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,No MS2,916710.3747,1486769465,1600771771,469012.1271,1078809113,1563304887,1668687601,1352325244,1662649309,1561227830,420448.161,1480351434,1575498997,1519389480,1264053.311,1582582751,1617369536,1600795812,1563372892,1768072875,1585105663,939920.9821,1389696343,1448428578,1448572601,1562675127,1357409388,1061234.858,1709565432,1563555190,1588885495,1700061449,1596347042,1389083141,1628430459,1494551326,1502719830,1641015394,1491818189,1694139190,1580574152,1122184.516,1678119754,1594238887,1651814259,1792428459,1416319609,1703164947,1656139650,1567499363,1533347103,1592273616,1554314175,1597470867,1691237967,972018.4658,1558579724,1645542404,1634799348,1558331735,1981167906,1689202548,1640588304,511722.5234,1525693178,1835564411,1072524.213,1784953775,1948480139,1396105873,1856814874,2040840167,1854307551,1718110671,1583633393,1642467545,1623904007,1592701632,1044605.621,1759432750,1837412055,1563763734,1917778269,1957654077,1635874625,1823058471,1802770112,1792531529,1823362815,1723180162,1074494.172,1696296248,397446320.7,2052716606,1994477173,1757079122,1813018856,1673796249,1653208789,1843687274,1884171958,1650575324,2000652182,1656588329,1581244874,1788015420,709839.281,814300.345
FALSE,,C6 H13 Cl O6,Full match,No results,No results,No match,No match,,216.04011,0.893,8,0,0,4,Other,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,DDA for preferred ion,2168807.897,229628370.5,1891686973,158176912.5,1778416417,1260151519,1366416560,1941066701,1416523844,1477653265,130224350.4,1429333246,2042983124,1426576397,2477303.821,1023914331,1086359416,1477367043,848069919.5,1388950183,1426255839,152013509.8,1172308804,1705412556,1405362631,1349247008,1586048897,1464053.427,1374658108,1237616675,1219542123,1432008296,230481303.6,1850967488,1459269742,1296801271,1977606948,219879874.9,665931830.3,1205452177,1416842945,2370535.805,685996165.7,1437169403,955092105.7,1943314902,503739557.6,1235431721,1339442657,1483610638,1493400583,1215873480,2041231730,840319366.3,1476242082,4260942.818,1069128427,1848867950,2050085814,686456947.2,1232424885,1794847649,1321034873,109801740.1,523239054.1,448244279.2,766156.7652,1219038332,1339045227,727752604.3,225852243.2,246107322.7,367180479.1,1280106005,537641435.8,489684544.2,493970201.5,348624144.5,1701405.61,295595691.9,391184531.5,661270950.4,1274505680,314890545.6,1745529793,225919810.1,1697893069,1372842431,1644327372,1538956133,2446644.753,1925710651,1342384145,260321521.2,242447915.4,588257763.9,693712918.3,704484667.5,425803191.9,477753804,168093446.9,1131749834,219234880.3,1462600573,605413843.5,1564492892,386156.6036,366453.0005
FALSE,Hex-2-ulose,C6 H12 O6,Full match,No results,Partial match,Partial match,Full match,,180.06345,0.842,102,0,4,14,Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of CMP-sialic acids biosynthesis;Other,,59.1,No matches found,No matches found,Multiple matches found,No matches found,No matches found,No matches found,No matches found,,DDA for preferred ion,22402593.87,6686397.643,157205136.1,1688599661,144222468.4,94404381.53,120789111.5,174329031.8,45304698.45,88562020.35,1196935653,44918611.62,255321749.7,110708994.6,14729099.73,41037598.7,56111043.04,119464273.5,34112471.94,104288427.2,128839480.4,1094601158,97966453.88,108179007.8,53360558.82,99610334.78,71061042.51,7604590.341,112982330.7,59033232.09,101176605.6,71066068.72,34437234.32,216721233.9,67051073.61,103018160.8,128942248.5,4445767.556,80758728.89,62673463.63,130322627,7617384.789,47757276.3,97924595.05,200506004.5,106770952.8,128771755,44006990.64,99569260.45,34088059.85,63002691.43,35385618.51,180206499,95695041.07,75390897.45,9527889.745,110157748.4,114911825.7,80085287.14,149407455.6,92490641.6,158293630.9,74152341.55,1900892814,62372863.05,26148214.02,5283043.41,39101911.19,75396338.54,63703603.93,2960843.71,2905603.938,35313080.36,76780283.11,131088932.6,134798020,99409204.8,14799670.99,6386182.793,10609609.25,24930594.14,19415589.65,112181900.1,40010914.06,115571420,8407026.609,114456130,48849056.38,42431239.14,170778868.5,14016590.32,175382217,114322936.9,5836107.063,32739088.84,81508582.16,145416253.4,150277112.8,92435158.78,137817453.6,3230303.96,57770902.43,43236491.63,41604229.37,170374078.9,60596729.24,7305885.267,7364386.4
FALSE,DL-Lactic Acid,C3 H6 O3,Full match,No results,Invalid mass,Partial match,Full match,,90.03136,0.928,16,0,4,16,L-alanine fermentation to propanoate and acetate;Other,,59.1,No matches found,No matches found,Multiple matches found,No matches found,No matches found,No matches found,No matches found,,DDA for preferred ion,6405040.955,20396274.03,323791911.8,1164555211,254811417,190850042.1,220191311.7,338108507.6,191475198.3,254335800,1074528243,183143653.5,370719477.3,205349293,1613214.562,142566779.2,145117650.7,232996288,109535809,213201712.4,211948174.4,385715089.2,157781649.4,267270585.8,189784522.7,216762284.1,206366991,2157538.212,203837502.9,200518773.5,182111747.8,216285201.7,27518126.49,289310883.8,193276406.1,195018738.5,282805993,35006678.67,190289603.8,125141467.7,209524158.4,1793932.027,205502914.6,209704314.5,356111605.4,294785028,159956063,169810215.6,201817124.8,167627980.9,232546292.1,165602654.6,296144331.5,265020387.1,206299931.5,1734178.2,328590186.2,264490670.2,286949093.6,288212557.9,193525549.9,297176643.3,166389368.9,1146581217,196363133.3,206208711.7,2079539.569,177143061.5,226058963.1,309816770.1,29391453.94,36145979.77,218993319.5,195377264.4,251232561.2,262506067.5,222103030,203640705.7,1918581.317,37751023.17,219675037.5,242903508.4,129660175.6,45395667.72,278872472.1,29843575.56,252553506.5,176967622.4,209338192.8,222254564.2,2038780.935,278695602.1,228923153.6,31709329.57,34190366.55,224605120.6,396717286.7,263079184.1,166075466.5,227039562.6,35106689.01,154253125,6963431.477,211326831.9,266077416.2,211388661.3,1158196.741,1247132.838
FALSE,DL-Lactic Acid,C3 H6 O3,Full match,No results,No results,Not the top hit,Full match,,90.03184,1.036,16,0,0,16,L-alanine fermentation to propanoate and acetate;Other,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,DDA for preferred ion,106020.6307,131436840,147744482.2,672961999.4,145618863.6,197835035,230773592.7,324741108.2,214217622.9,113691734.6,532935893.1,88080756.18,170697945.2,225349304,158740.8279,173428765.2,163135824.9,188964313,172806825.1,213972922.1,98184003.5,160210959.3,186341775.8,217911108.3,95282761.95,15449485.94,103093333.7,24595.82429,7911449.933,173172668.8,203615995.8,117878595.9,135996787.7,287916709.2,218226368.7,218670748.6,241345210.5,129198099.7,4989048.234,1396375.581,47168475.59,29026.57094,1666388.554,1711871.73,80830925.71,2238176.377,1523304.291,32851013.61,6943007.644,853050.7025,49866892.75,1273393.831,252711396,123760427.2,52249468.12,33992.04203,295109714.5,2298652.071,58302964.23,50108977.63,2984559.125,2834591.892,39396278.06,134771713.4,46526350.57,2651588.835,13476.49711,6088473.391,6317071.173,5324272.617,11590188.21,20652.33149,1783283.162,56309.73383,2024878.363,2068164.58,5144972.863,1415366.42,546592.3524,6292760.593,4489764.26,1919828.129,130039764.6,19304257.14,109179976.1,12941631.23,9285676.646,42094383.37,43638793.84,36991563.05,63506.50692,2542844.131,226747654.8,15107767.44,23149968.92,112749703.1,1140359.189,2296759.019,1415396.561,38779179.27,12906885.84,143472796.9,17900174.78,2159564.161,140801515.2,156979580.4,250481.5343,28038.65702
FALSE,Glucoheptonic Acid,C7 H14 O8,Full match,No results,No results,No results,Full match,,226.06866,0.913,1,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,No MS2,543150.0592,10418306.49,144345746.2,635454604.9,114595730.5,87096252.55,98991442.25,156791620,89066800.77,111750169.3,394288215.6,86488436.58,167547277.6,95018389.62,409059.3142,65068077.89,66092879.22,107265329.5,50609336.08,95427869.96,96417905.67,51314090.35,69806300.12,116259119.7,85381433.36,97645293.53,93667615.72,2229320.749,10121751.59,87158328.57,83719872.64,5553713.657,16742579.91,139830777.9,87140666.86,88724573.03,136433154,12662079.08,14483195,46701992.87,100318528.1,1319614.27,90002889.47,93307748.15,159952445.9,134362592.2,73844318.25,78107742.32,91261627.46,74713075.9,103467121.2,72440651.99,135023332.2,120726157.7,92358389.43,853413.6021,149196199.4,113237165.9,127586656.8,137913609.5,82048352.07,140216107.7,76078773.63,422078744.2,89713333.27,96512045.07,564794.597,78561149.72,101682750.9,136531310,11555444.37,16506007.67,97306854.19,88212204.3,111932868.3,126607370.8,100913032,97112162.57,1250900.353,14867687.5,6193875.962,110917481.5,75485737.73,19109050.61,11220376.67,12009125.31,113147492.8,79276167.35,99823111.61,6237574.788,618834.9529,9249037.428,100781817.3,12259901.62,22123722.43,11967736.05,173344099.9,120341966.4,75651589.68,101298628.4,14368022.78,72887872.39,17874097.44,97513181.7,128228154.6,10776675.69,1354618.661,1713187
