Checked;Name;Formula;Annotation Source: Predicted Compositions;Annotation Source: mzCloud Search;Annotation Source: mzVault Search;Annotation Source: Metabolika Search;Annotation Source: ChemSpider Search;Molecular Weight;RT [min];# ChemSpider Results;# mzCloud Results;# mzVault Results;# Metabolika Pathways;Metabolika Pathways;mzCloud Best Match;mzVault Best Match;mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45;mzVault Library Match: MoNA-export-GNPS;mzVault Library Match: mzVaultMona;mzVault Library Match: mzVaultsMassBank;mzVault Library Match: MS2_CompoundDatabase;mzCloud Best Sim. Match;MS2;Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_Blank8.raw (F2);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_PBS-wash-i2.raw (F3);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_QC6.raw (F7);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_82_Ser_30_1.raw (F8);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_19_dcuD_15_1.raw (F9);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_26_mdlA_0_2.raw (F10);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_48_ybbW_30_3.raw (F11);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_1_WT_0_1.raw (F12);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_63_ynfM_0_3.raw (F13);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_79_Ser_15_1.raw (F14);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_37_ybbW_0_1.raw (F15);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_73_Ser_0_1.raw (F16);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_78_Ser_5_3.raw (F17);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_51_yidE_0_3.raw (F18);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_24_dcuD_30_3.raw (F19);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_QC5.raw (F21);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_Blank7.raw (F22);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_60_yidE_30_3.raw (F23);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_53_yidE_5_2.raw (F24);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_65_ynfM_5_2.raw (F25);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_5_WT_5_2.raw (F26);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_23_dcuD_30_2.raw (F27);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_17_dcuD_5_2.raw (F28);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_7_WT_15_1.raw (F29);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_38_ybbW_0_2.raw (F30);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_30_mdlA_5_3.raw (F31);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_67_ynfM_15_1.raw (F32);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_2_WT_0_2.raw (F33);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_4_WT_5_1.raw (F34);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_80_Ser_15_2.raw (F35);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_13_dcuD_0_1.raw (F36);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_72_ynfM_30_3.raw (F37);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_6_WT_5_3.raw (F38);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_71_ynfM_30_2.raw (F39);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_57_yidE_15_3.raw (F40);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_66_ynfM_5_3.raw (F41);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_64_ynfM_5_1.raw (F42);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_10_WT_30_1.raw (F43);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_43_ybbW_15_1.raw (F44);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_75_Ser_0_3.raw (F45);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_28_mdlA_5_1.raw (F46);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_QC4.raw (F48);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_Blank6.raw (F49);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_56_yidE_15_2.raw (F50);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_15_dcuD_0_3.raw (F51);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_50_yidE_0_2.raw (F52);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_9_WT_15_3.raw (F53);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_22_dcuD_30_1.raw (F54);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_21_dcuD_15_3.raw (F55);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_25_mdlA_0_1.raw (F56);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_74_Ser_0_2.raw (F57);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_62_ynfM_0_2.raw (F58);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_39_ybbW_0_3.raw (F59);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_55_yidE_15_1.raw (F60);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_18_dcuD_5_3.raw (F61);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_42_ybbW_5_3.raw (F62);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_32_mdlA_15_2.raw (F63);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_44_ybbW_15_2.raw (F64);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_69_ynfM_15_3.raw (F65);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_45_ybbW_15_3.raw (F66);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_34_mdlA_30_1.raw (F67);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_16_dcuD_5_1.raw (F68);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_59_yidE_30_2.raw (F69);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_33_mdlA_15_3.raw (F70);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_40_ybbW_5_1.raw (F71);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_27_mdlA_0_3.raw (F72);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_83_Ser_30_2.raw (F73);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_PBS-wash-i1.raw (F74);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_QC3.raw (F76);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_Blank5.raw (F77);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_61_ynfM_0_1.raw (F78);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_58_yidE_30_1.raw (F79);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_68_ynfM_15_2.raw (F80);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_70_ynfM_30_1.raw (F81);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_36_mdlA_30_3.raw (F82);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_47_ybbW_30_2.raw (F83);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_76_Ser_5_1.raw (F84);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_49_yidE_0_1.raw (F85);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_31_mdlA_15_1.raw (F86);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_3_WT_0_3.raw (F87);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_12_WT_30_3.raw (F88);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_84_Ser_30_3.raw (F89);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_20_dcuD_15_2.raw (F90);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_41_ybbW_5_2.raw (F91);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_14_dcuD_0_2.raw (F92);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_29_mdlA_5_2.raw (F93);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_52_yidE_5_1.raw (F94);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_77_Ser_5_2.raw (F95);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_11_WT_30_2.raw (F96);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_81_Ser_15_3.raw (F97);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_35_mdlA_30_2.raw (F98);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_54_yidE_5_3.raw (F99);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_8_WT_15_2.raw (F100);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_46_ybbW_30_1.raw (F101);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_QC2.raw (F102);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_QC1.raw (F103);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_Blank4.raw (F104);Area: 20231006_Ac-C18_NEG_UMETAB384_Plate100_Blank3.raw (F105)
FALSE;;C16 H32 N2 O7 S;Full match;No results;No results;No results;No match;396,1943;8,361;11;0;0;0;;;;No matches found;No matches found;No matches found;No matches found;No matches found;;No MS2;1816,771486;1815,192163;3997,811668;3198,212899;3103,57334;2258,273726;1936,237631;4983,911572;3600,067659;2913,896599;2433,479164;3345,586651;3852,624062;3634,134484;2797,044026;2992,093537;1462,319066;2653,052961;2644,038861;2586,401466;3284,080959;3029,175949;2735,742076;4597,254375;2654,896045;2925,163977;2914,442169;3012,060009;3263,762067;3678,433386;3124,480115;3324,225403;3133,947436;3198,907964;2761,352692;3369,51163;3691,337063;3434,576993;2339,567372;3875,365842;3141,148044;3638,081498;1773,587106;4047,790455;3816,150167;2604,306669;3519,418894;3673,642634;3819,196326;3833,723655;3262,556758;3555,155208;2986,701868;3355,892161;3669,352174;2239,900409;3463,292399;3073,179833;3492,159216;3166,047849;5469,802579;4110,124061;2919,266573;3296,181696;3152,635574;3284,94742;3626,369972;1662,768951;2648,782171;1560,597059;2742,983785;2469,397778;2914,378574;3256,653867;799040,8273;2224,369148;3041,568558;1616,548048;2570,048441;2919,782996;2927,34741;2352,712423;2775,594955;2615,35305;2406,994292;2293,312571;2752,180969;2899,775268;2831,921449;2817,210087;2348,495557;2596,683476;3202,86081;557531,269;2633,093642;2906,042682;974,7783561;1045,406569
FALSE;;C3 H5 Br O2 S4;Full match;No results;No results;No results;No results;279,83621;0,912;0;0;0;0;;;;No matches found;No matches found;No matches found;No matches found;No matches found;;No MS2;1668,145565;1138,290414;674454,4231;837432,3715;490920,8783;607842,5381;472644,2118;490276,6733;603990,4377;530168,1033;502923,8027;529871,7559;663770,0331;578587,2845;459330,3739;421664,611;1447,747335;488878,7357;457487,4759;513663,8621;398728,6282;572326,3214;408762,0875;653580,5648;668207,3992;636841,6687;706343,1775;608307,2248;651407,0016;656866,1259;659449,4219;734348,3032;622738,3389;756865,3994;658049,0253;678503,3997;830593,1221;698133,0728;771338,3276;677844,1975;718793,9752;711504,2538;2585,085322;683494,7214;849658,3051;750747,1241;617507,2695;770169,8456;666665,844;816735,9505;829157,2591;822355,9206;676243,5853;491564,2579;693409,7899;667876,3721;750614,2184;788320,8429;708166,5837;494062,6362;723161,7074;693973,8295;687644,5071;827504,7408;649398,1192;721003,9059;787405,7323;1228,999506;473389,7895;1289,494832;550400,6241;486765,7882;497090,0612;489174,4019;441940,8864;396750,7883;410821,6522;481770,946;339476,2948;427639,0372;359837,4876;462009,4068;401502,0446;380407,5039;402233,9695;362728,6568;416952,5235;469067,0842;399605,3005;468311,7185;355219,3237;453017,6109;389843,6955;401230,5617;450515,3289;435767,2077;655,03103;678,3373132
FALSE;;C3 H5 N6 P S;Full match;No results;No results;No results;No results;188,003;5,921;0;0;0;0;;;;No matches found;No matches found;No matches found;No matches found;No matches found;;No MS2;551,0269317;527,1872785;2250,927284;274065,8461;67657,81637;121809,1736;71143,46813;58118,74774;163314,1983;39656,64621;224817,4309;547016,2907;32491,65879;497519,7093;132557,0377;443551,0804;462,7490302;64545,11782;118334,1587;2220,386525;112608,7561;258800,0799;1843,104334;193981,96;456383,7722;414043,6378;395278,6907;54795,37744;189783,2051;575410,1407;279381,8125;59440,72073;386032,4812;2334,039991;17122,83736;2723,468199;2444,226873;2558,543576;2654,71537;54935,87833;97109,84386;2639,757915;510,9056182;2524,759399;2567,343643;2387,000197;2483,055346;2541,817739;250773,8536;2858,544962;2939,524014;2688,68703;259172,4314;7306,141676;252288,7653;2685,668075;2733,036106;2666,497633;3270,584678;2637,434119;2725,431823;2793,617462;2795,105932;2558,056101;2528,207864;2463,304508;2655,926946;488,7677966;1874,761109;450,6829762;12599,54082;5594,128908;403460,6677;5626,589293;1943,001596;1801,324643;1930,499848;2067,760372;1779,210074;1745,346271;1802,559515;2046,131985;1814,380995;1776,139848;1697,808165;1862,059592;1810,45976;1958,684285;1756,778645;1857,078438;1861,89344;1864,217232;1987,273298;1829,422188;1865,794964;1943,30401;332,3730214;336,333407
FALSE;;C5 H3 N6 O4 P3;Full match;No results;No results;No results;No results;303,94259;1,001;0;0;0;0;;;;No matches found;No matches found;No matches found;No matches found;No matches found;;No MS2;384,3341174;370,0359169;339841,776;374714,3979;254074,8426;570026,625;201386,8244;687277,9922;407215,5972;314143,5708;264212,2003;511849,7559;659107,4106;471851,6556;497883,734;456279,6052;1758,43244;409316,1837;464771,2694;459253,4704;327383,5225;284292,7045;187155,0849;277992,4651;649472,4393;552278,1053;554684,0462;619808,7386;519685,0917;694961,3482;707262,4082;408076,3914;550811,2513;413517,0881;312171,064;749262,8735;372467,3205;296791,9251;317783,9131;420673,6976;605432,8244;336296,9787;877,0607099;356171,7717;438873,4279;324267,6851;247970,8256;241841,4649;441225,0927;322369,1327;319817,4969;388994,4025;441095,8525;184421,6781;424594,8891;272157,8884;311865,1725;257831,6013;694431,8661;277461,3134;231625,3168;312439,8831;192203,4662;314639,4987;266481,2873;342037,2231;135007,6822;330,9284151;654860,542;337,6611941;346179,6597;482905,678;286893,0267;582587,1903;121152,7767;137588,5089;210832,7878;147658,8608;283085,3364;140412,2875;120763,1153;116023,6695;147337,4114;151938,8596;159466,6238;158066,416;126965,0013;146286,2684;109729,5616;149196,1285;207015,4515;136894,3247;112800,0774;101843,8094;134466,4077;118836,8993;279,0487641;216,8069362
FALSE;;C15 H23 Cl2 N7 P2 S2;Full match;No results;No results;No results;No results;497,03216;7,593;0;0;0;0;;;;No matches found;No matches found;No matches found;No matches found;No matches found;;No MS2;892,7559502;902,8201462;26310,88347;23605,46809;28523,02921;25146,69754;17276,99794;23825,0265;20629,42377;22999,99644;72552,50445;20327,49865;23677,05097;21020,51712;20856,4563;33880,25332;796,6338527;14633,16122;16151,16074;14743,06636;17342,63064;14858,69264;13974,89827;41847,22434;16303,39762;28291,89591;32801,07711;22906,129;37912,22823;18155,94782;27728,1663;18687,83025;18193,75423;18545,97695;19548,96009;23979,58661;21956,15517;20141,50166;25805,18839;21629,6612;34008,8705;68042,03488;887,3562051;20556,08859;20112,84735;18406,25706;19194,13243;64666,61977;20799,73657;21611,58283;26062,38032;46802,7565;20489,22083;20014,62817;23236,72919;21836,35807;18301,15121;21706,88088;20837,45423;18716,02774;39854,16525;48938,80929;22292,65072;20373,42086;18530,50892;21645,27767;71077,49761;856,2124467;15893,78091;776,1954632;20846,04378;18847,17159;16755,14408;18833,50336;500792,0171;14237,26862;32082,67552;15902,70979;14690,9956;15376,98908;15196,44017;15689,28483;15766,11281;14469,59046;13613,92983;18766,62528;18345,05038;20475,51766;14562,9853;17711,09492;14983,57921;15948,20916;14632,21813;254989,7713;17835,84121;21628,26793;546,5081592;585,0288667
FALSE;;C5 H10 Br N O2 S2;Full match;No results;No results;No results;No results;258,93416;5,274;0;0;0;0;;;;No matches found;No matches found;No matches found;No matches found;No matches found;;No MS2;915,7728615;914,5885416;328379,5648;292432,6956;419058,8698;191116,3183;191114,8713;232695,6667;187013,441;296972,7085;184527,8373;263446,2361;364371,358;220776,5754;269502,8042;274167,0388;726,7800884;174517,4848;292000,3393;253094,6442;317614,8474;287071,5306;212907,6784;428415,5232;230895,0656;347210,774;344484,3145;326296,9066;349412,9113;333355,9142;367961,7106;338580,1415;389183,8474;377775,1038;356846,729;340088,2681;313523,417;461062,8405;348473,1138;315243,5172;322418,6901;342513,0839;899,9755528;371529,3593;268210,381;290282,6233;504043,8865;322685,6885;428088,0209;308891,7745;369860,4816;328471,4158;300758,8623;417874,1528;322165,0485;372525,0925;406225,2577;392598,8923;448225,6424;347034,457;415292,9042;306910,3596;336330,2014;405004,9762;351319,0462;315585,7823;323405,09;873,9385235;200440,5995;777,1148334;161371,6119;258444,6599;281962,121;353976,4305;212373,3664;177456,644;207458,2673;136045,9227;247438,0476;152301,2268;258210,7108;157060,2299;192093,682;208349,7961;158588,3047;211082,7213;171569,0146;182294,5514;313458,8712;172833,2567;245573,63;184374,5969;312375,8282;163176,4822;204982,3992;222111,0798;606,2369563;598,3168768
FALSE;;C5 H10 O7 P2 S;Full match;No results;No results;No results;No results;275,96101;0,976;0;0;0;0;;;;No matches found;No matches found;No matches found;No matches found;No matches found;;No MS2;1162,636097;1181,451067;29931,48969;33485,08329;17281,07889;26807,86352;25391,84927;7781,574178;20915,14589;20631,34108;16801,47559;9452,294515;20491,68375;30902,03083;10834,41603;13176,58954;956,0125769;58431,31386;44290,41573;37633,6945;18444,50417;20086,72145;22369,76304;30792,88936;35230,11421;26972,46931;44179,07288;17988,3779;32196,7073;27978,01094;15843,18299;40191,25276;24928,07416;43552,57281;29622,12356;37402,82405;6615,405909;32698,30845;30397,58905;17313,80296;31204,06383;29181,31095;1076,592729;15787,86354;40433,77444;14658,21343;41237,74108;14890,02943;20412,64651;9221,16358;20284,24663;20349,03908;25073,90844;24558,34421;21412,85057;18831,44927;21031,99611;17381,97095;33978,29886;35952,31029;35441,20911;24514,05218;34170,625;18964,33931;26216,04444;33126,38297;506145,6522;5722,92862;43225,01012;904,8801842;34283,55645;32242,03232;7309,901836;23732,56777;16095,14466;13851,45077;14451,37254;19520,70055;7809,232234;16405,67446;18053,60749;13090,87844;12701,63189;17860,80553;20676,14256;11045,76138;16560,60524;18064,21391;12527,63407;18412,60783;21630,82758;13264,48507;9321,680708;15325,70447;7661,330892;13472,85354;654,6895503;669,4467536
FALSE;;C8 H8 Cl N4 O7 P;Full match;No results;No results;No results;No match;337,98187;1,377;1;0;0;0;;;;No matches found;No matches found;No matches found;No matches found;No matches found;;No MS2;883,6900512;864,1692737;24625,44631;409481,9384;361955,7905;395363,5567;350875,1258;375813,9383;364954,3603;282092,2308;359311,2407;203646,2493;361503,422;341369,0464;363304,9575;333903,2296;789,3288821;360635,6398;892,8051733;355353,7913;271782,5773;349339,151;274792,8326;450402,7421;423690,8543;485921,586;421095,9819;403011,3449;382872,7416;333794,5762;327970,2793;481280,1631;460187,5587;466399,3848;486867,7299;444179,4558;469539,6622;1054,194779;407119,4012;418671,8439;464323,3135;478274,4263;880,5876907;1034,102372;465993,0191;457991,4194;423205,0846;396958,8841;441911,4757;392587,7767;475018,4859;324011,6754;370568,9733;333259,3648;436653,3357;968,5517321;510207,0968;472735,8386;405254,3839;451625,6362;442037,1729;479199,1379;120853,6589;431838,9386;495533,0619;478327,1905;334474,5784;869,2298273;316880,2511;724,6534496;321353,0221;339582,0513;328310,9247;892,4328817;221587,9297;227838,0994;178916,6361;232763,973;235482,6608;207318,1813;728,7239073;155796,8812;226077,115;266207,0948;229041,4122;292453,7831;264532,517;1062,130519;25218,01743;192921,24;246073,6462;237179,3766;659,0280373;222748,492;202639,6065;208913,8308;559,657539;545,40897
FALSE;;C19 H42 N4 P2;Full match;No results;No results;No results;No results;388,29017;8,136;0;0;0;0;;;;No matches found;No matches found;No matches found;No matches found;No matches found;;No MS2;893,159509;906,309038;1039,333412;1028,798239;1055,184814;838,4400442;863,0198852;869,9644654;837,5711215;813,7618733;885,5429412;783,5407438;1057,781293;1030,749917;846,3021224;979,2437653;726,1646089;856,7782453;872,8936376;747,6474426;899,1247151;786,0855816;786,0249376;1014,406242;981,4973911;998,2066443;1004,126356;967,9979766;937,9364978;1019,304057;1002,327038;1004,804406;957,9854114;988,6508156;982,5660849;1006,106186;966,132873;974,1305055;941,0425163;981,2807764;956,9166353;956,1823218;875,5357515;998,9795743;938,168602;944,3558416;1000,096128;958,8846135;988,4889795;1011,883415;980,6635277;914,2913653;1030,096157;950,1061164;986,6534469;929,8371201;979,2008115;935,2523688;906,7383438;955,3495771;946,1690268;979,0204788;965,7035048;944,0764742;925,3477293;970,0264772;949,0522254;823,6299448;729,9124798;769,943481;862,8493869;854,1209489;804,8693388;861,1322865;511591,0348;659,3419616;719,6293327;668,0582366;660,6838063;696,0988427;657,6467896;667,3231062;703,2672282;673,0884672;643,9366981;666,6138584;687,5616912;686,2498108;670,8881153;664,9210753;654,4477362;700,3650439;689,1314477;314130,3287;640,2835576;638,8380312;500,5195727;529,5268471
FALSE;;C5 H7 Cl O10;Full match;No results;No results;No results;No results;261,97279;0,831;0;0;0;0;;;;No matches found;No matches found;No matches found;No matches found;No matches found;;No MS2;1466,843661;3730,10112;442858,3715;450104,7778;361805,5371;325597,5118;323296,8245;358589,3095;398374,0118;371588,2597;379776,7528;403922,2996;415203,1575;402752,9822;380537,9015;381606,9786;847,2392017;353774,9044;349848,7273;297266,5624;276143,9062;294527,6449;301311,5273;344977,1239;371698,9861;443196,5429;403967,4916;434520,3282;371977,8605;446452,5492;448289,8702;374612,5397;438227,6454;404487,3637;485065,2027;476568,161;472399,5693;358506,7275;337622,1174;425113,1616;442670,9875;497087,3033;1019,196546;511743,8225;492820,0766;488736,1087;424018,7585;376291,635;394444,4987;427847,8108;410306,5921;501237,6226;483257,6537;336428,8217;488499,5173;472752,1943;425879,6092;410951,2543;472602,5709;390253,42;375922,435;417456,6977;437984,9139;421114,3993;488977,6985;431915,4056;299642,0792;955,0491933;364859,1363;1052,623123;353442,1054;299347,965;231993,6732;447692,2825;185295,2273;228968,7798;205057,6807;255012,7059;232617,499;237539,1163;194446,9115;202442,3486;218767,2791;278326,9683;258245,6449;286333,8608;239886,7706;216538,1888;209437,5785;188462,0726;223081,3147;257618,4761;208262,8035;152463,1813;265153,2471;265018,0624;732,6991223;581,701474
