Checked;Name;Formula;Annotation Source: Predicted Compositions;Annotation Source: mzCloud Search;Annotation Source: mzVault Search;Annotation Source: Metabolika Search;Annotation Source: ChemSpider Search;FISh Coverage;Molecular Weight;RT [min];# ChemSpider Results;# mzCloud Results;# mzVault Results;# Metabolika Pathways;Metabolika Pathways;mzCloud Best Match;mzVault Best Match;mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45;mzVault Library Match: MoNA-export-GNPS;mzVault Library Match: mzVaultMona;mzVault Library Match: mzVaultsMassBank;mzVault Library Match: MS2_CompoundDatabase;mzCloud Best Sim. Match;MS2;Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_1_WT_0_1.raw (F1);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_2_WT_0_2.raw (F2);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_3_WT_0_3.raw (F3);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_4_WT_5_1.raw (F4);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_5_WT_5_2.raw (F5);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_6_WT_5_3.raw (F6);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_7_WT_15_1.raw (F7);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_8_WT_15_2.raw (F8);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_9_WT_15_3.raw (F9);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_10_WT_30_1.raw (F10);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_11_WT_30_2.raw (F11);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_12_WT_30_3.raw (F12);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_13_dcuD_0_1.raw (F13);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_14_dcuD_0_2.raw (F14);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_15_dcuD_0_3.raw (F15);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_16_dcuD_5_1.raw (F16);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_17_dcuD_5_2.raw (F17);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_18_dcuD_5_3.raw (F18);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_19_dcuD_15_1.raw (F19);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_20_dcuD_15_2.raw (F20);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_21_dcuD_15_3.raw (F21);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_22_dcuD_30_1.raw (F22);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_23_dcuD_30_2.raw (F23);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_24_dcuD_30_3.raw (F24);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_25_mdlA_0_1.raw (F25);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_26_mdlA_0_2.raw (F26);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_27_mdlA_0_3.raw (F27);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_28_mdlA_5_1.raw (F28);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_29_mdlA_5_2.raw (F29);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_30_mdlA_5_3.raw (F30);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_31_mdlA_15_1.raw (F31);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_32_mdlA_15_2.raw (F32);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_33_mdlA_15_3.raw (F33);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_34_mdlA_30_1.raw (F34);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_35_mdlA_30_2.raw (F35);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_36_mdlA_30_3.raw (F36);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_37_ybbW_0_1.raw (F37);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_38_ybbW_0_2.raw (F38);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_39_ybbW_0_3.raw (F39);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_40_ybbW_5_1.raw (F40);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_41_ybbW_5_2.raw (F41);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_42_ybbW_5_3.raw (F42);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_43_ybbW_15_1.raw (F43);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_44_ybbW_15_2.raw (F44);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_45_ybbW_15_3.raw (F45);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_46_ybbW_30_1.raw (F46);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_47_ybbW_30_2.raw (F47);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_48_ybbW_30_3.raw (F48);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_49_yidE_0_1.raw (F49);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_50_yidE_0_2.raw (F50);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_51_yidE_0_3.raw (F51);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_52_yidE_5_1.raw (F52);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_53_yidE_5_2.raw (F53);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_54_yidE_5_3.raw (F54);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_55_yidE_15_1.raw (F55);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_56_yidE_15_2.raw (F56);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_57_yidE_15_3.raw (F57);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_58_yidE_30_1.raw (F58);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_59_yidE_30_2.raw (F59);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_60_yidE_30_3.raw (F60);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_61_ynfM_0_1.raw (F61);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_62_ynfM_0_2.raw (F62);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_63_ynfM_0_3.raw (F63);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_64_ynfM_5_1.raw (F64);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_65_ynfM_5_2.raw (F65);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_66_ynfM_5_3.raw (F66);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_67_ynfM_15_1.raw (F67);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_68_ynfM_15_2.raw (F68);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_69_ynfM_15_3.raw (F69);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_70_ynfM_30_1.raw (F70);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_71_ynfM_30_2.raw (F71);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_72_ynfM_30_3.raw (F72);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_73_Ser_0_1.raw (F73);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_74_Ser_0_2.raw (F74);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_75_Ser_0_3.raw (F75);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_76_Ser_5_1.raw (F76);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_77_Ser_5_2.raw (F77);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_78_Ser_5_3.raw (F78);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_79_Ser_15_1.raw (F79);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_80_Ser_15_2.raw (F80);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_81_Ser_15_3.raw (F81);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_82_Ser_30_1.raw (F82);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_83_Ser_30_2.raw (F83);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_84_Ser_30_3.raw (F84);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_Blank2.raw (F85);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_Blank3.raw (F86);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_Blank4.raw (F87);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_Blank5.raw (F88);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_Blank6.raw (F89);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_Blank7.raw (F90);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_PBS-wash-i1.raw (F91);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_PBS-wash-i2.raw (F92);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_QC1.raw (F93);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_QC2.raw (F94);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_QC3.raw (F95);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_QC4.raw (F96);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_QC5.raw (F97);Area: 20231006_Ac-C18_POS_UMETAB384_Plate100_QC6.raw (F98)
FALSE;Phthalic acid;C8 H6 O4;Full match;Full match;No results;Partial match;Full match;;166,02665;9,564;14;1;0;2;"Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Other";68,1;;No matches found;No matches found;No matches found;No matches found;No matches found;;DDA for preferred ion;444534022,1;89142724,07;339247260,3;53634958;60932150,37;292213171,7;158316061,3;104311586,6;261045247,9;236611869,8;102694640,9;199827740,4;299779577,3;120173704,3;127666334,1;304029565,7;28580188,85;136974684,3;52978337,27;102319702,1;395563018,8;93961172,29;310702744,5;169734034,7;200546713,9;30943355,4;153572104,2;62835714,4;8119007,102;172716137,2;75973934,58;110565823,9;234023830,3;633279511,1;197067957,7;622300950,5;963553328,6;293183029,1;237599317,6;116463586;136038727,4;502680455,2;92826207,53;331679182,3;11038291,73;116684574,8;271047999,3;1062839751;617686365,1;589978971,6;117916536,1;243407613;154038420,1;14764760,65;228752362,6;549984105,3;75874244,59;272143930,3;10973795,53;648747594,3;46261168,76;428989161,8;421873665,3;200600969,3;63904716,09;246588639;76889254,27;237798909,4;107368101,7;242082059,7;66469424,95;283090893,6;474965904,7;395092470,3;218644059,2;571310901,3;111093338,3;202561380,8;314950035,4;48135215,89;239884366,6;37362325,4;103879065,8;336240635,5;182622,9359;149989,2117;194616,7646;153544,2161;587780,3209;510370,1777;407280,0624;138983,5886;33953128,64;131188264,3;163951801,1;567596309,1;133016165,8;153186567,8
FALSE;Cinnamic acid;C9 H8 O2;Full match;No results;No results;Full match;Full match;;148,05251;2,585;39;0;0;5;Other;;;No matches found;No matches found;No matches found;No matches found;No matches found;;DDA for preferred ion;720394530,1;668710804,3;649727919,1;692451082,7;710196517,4;722535862,1;640614805,8;706810931,3;641356770,2;582977366,4;576713207;595106352,6;759722999,8;677113285,1;675809376,1;739451964,9;739283698,1;728680301,1;719493154,1;679017294,9;697183180,3;609521758,6;579305643,7;600686951,5;645591139,1;651695396,1;613496036,8;763029782,3;804762108,6;764418103,4;690126196,5;677524927,9;811423103,6;592800130,7;672697492,9;24617551,4;713141454,3;48275800,43;716854288,2;700743316,6;748995270,6;756102206,4;670665150,7;687907770,2;696014469,1;634599669,5;634992808,3;628061137,9;685634847,9;610106483,8;673465894,5;709257050,5;677550240;780960936,6;718645900,5;727196259,8;697635873,2;643927355,6;616952468,9;637256355,8;752938138,4;694185793,8;675709216,4;713085461,8;692581653,2;646249802,6;653193715,1;686524491,6;634063680,1;577644837,1;589341388,4;589315301,1;123700921,9;588438619,2;573049625,5;672856415,9;26411897,8;653227836,1;657079747,8;628744298,6;577339030,6;681874113,2;627530283;543952141,6;6396132,553;5449537,199;5385753,4;5350191,761;4975053,094;4871495,718;76912,02621;87441,73166;698476275;743345703,9;702510070,3;644854988,7;779689893;852586360,8
FALSE;L-Phenylalanine;C9 H11 N O2;Full match;Full match;Full match;Full match;Full match;;165,07905;2,602;123;1;1;13;"Superpathway of chorismate metabolism;Superpathway of indole-3-acetate conjugate biosynthesis;Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of aromatic amino acid biosynthesis;Other";98,1;81,9;No matches found;No matches found;No matches found;No matches found;Single match found;;DDA for preferred ion;33221261,84;660971248,6;2609816,372;684611166,6;702035072,8;54856858,74;861679,2705;2113941,321;633765361,5;576442444,5;2760232,441;1956003,428;100156744;1736634,616;3025001,082;2287814,204;2417830,142;1355174,111;711666430,3;8111601,043;689296081,2;10745896,77;9569379,683;586158911,9;28036138,16;1782274,456;1308141,611;10028997,32;796315675,6;755152756,5;682788919,9;1070475,543;2146594,364;586345288,8;665629856,5;8097970,556;4221558,669;32495195,48;12781853,16;8102274,286;741231689,5;747418032,7;800345,8026;1902084,027;3297536,255;627527231,8;11192648,7;8775889,714;29027266,68;32345347,59;17705933,25;1320437,07;669348781,9;3820631,961;2811746,643;1993821,965;1856807,425;636518306;609661140,6;3780972,186;2611307,068;25798659,59;1190413,781;1527795,748;1515601,612;9732577,48;1090752,881;2753762,503;22042015,35;570621176,6;10347222,69;8749547,667;108279197,9;52157586,05;713686,6282;310842,9779;120228217,7;4646020,702;44723257,51;53369981,6;63915417,63;22382930,26;5260733,089;3630336,283;6351516,768;276361,2534;263138,782;170259,3843;153293,5969;125880,4724;45520,50789;126293,9443;690490977,6;3805189,703;694798458,7;637465585,5;771084937,9;843255695,1
FALSE;Phthalic acid;C8 H6 O4;Full match;Full match;No results;Partial match;Full match;;166,02667;9,481;14;1;0;2;"Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Other";93,7;;No matches found;No matches found;No matches found;No matches found;No matches found;;DDA for preferred ion;610822117,2;569372593,2;666037378,9;591308111,4;669145776;661341288,8;644162595,7;738747391,8;505449695,4;591373416;711828121,9;614522579,3;674474255,1;636866721;648089624,1;642550804,5;641681263,1;628698251,4;720625638,2;618131863;622643365,3;684012278,9;610996319;587682171,6;660988686,2;662235018,5;644745187;576463318,2;583846679,4;618803809,6;596187679,6;612962503,9;472070636;576339858,7;754205091,6;582746573,8;655891162,7;573363844,9;633110265,9;571207624,5;646324224,8;600626210,1;612411083,1;591936761,6;559540354,7;755135517,8;626351967,6;726191416,2;717156352,4;704554623,6;621326984,8;655911712,9;546265651,6;700282810,4;605169036,4;634839113,8;630105167,1;548740205,4;586205677,2;588916759;744789953,1;579957715,8;659041492,4;659403964,7;628724824,7;587788632,4;584212082,6;604981866,4;632400483,3;557449517,2;623760179,7;568326910,3;769289580,3;778166742,1;713024770,7;768476148;770025301,4;683305838,3;736639369,2;767183722,6;776367278,7;660579963,2;666040675,8;761343121,3;24831,28437;24276,00045;19808,01427;215936,1178;235888,1423;355052,227;83457,06024;320715,7994;816536481,5;771513217,2;648517326,1;640298832,1;681220712,7;642213514
FALSE;L-Phenylalanine;C9 H11 N O2;Full match;Full match;Full match;Full match;Full match;;165,07906;2,667;123;1;1;13;"Superpathway of chorismate metabolism;Superpathway of indole-3-acetate conjugate biosynthesis;Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of aromatic amino acid biosynthesis;Other";98,1;81,9;No matches found;No matches found;No matches found;No matches found;Single match found;;DDA for preferred ion;712361420,1;660971248,6;6316275,255;684611166,6;702035072,8;714709786;633591483,7;1237246,601;633765361,5;575487163,4;570265660,8;2375895,22;750892125,3;3020065,299;3349914,051;1302496,622;1554815,616;1797623,833;711666430,3;4357137,061;689296081,2;3312261,146;3769321,753;593892621,8;11570701,65;644104479,2;606397906;754439970,2;796315675,6;755667621;682788919,9;3643482,255;802364094,1;586345288,8;8912073,192;752752108,7;2604636,275;32451185,83;3504932,522;3513226,121;741230120,7;747418032,7;4196401,763;1264325,342;1665001,578;627527231,8;3758238,125;3824304,448;8267316,521;12003968,11;8629074,352;701739528,4;669682022,6;2207326,869;710390054,4;718935222,6;1260204,028;636518306;609956785,9;1487977,371;2990742,881;686091208,6;2668431,404;1344116,453;915124,4772;638819800,4;1579517,744;1546565,669;626839139,7;571024924;4291184,07;3713897,502;108330126;582153779,7;585338187,9;665911672,5;120307304,5;645897542,5;649297616,2;53381744,63;14506106,59;11504346,77;19626449,25;532798361,1;6343343,09;5476509,193;149860,5679;5336576,849;92745,29636;4830505,428;74486,88243;86694,92295;690805333,4;2613152,095;6336674,072;637465585,5;2104632,491;2983475,843
FALSE;L-Phenylalanine;C9 H11 N O2;Full match;Full match;Full match;Full match;Full match;;165,07903;2,643;123;1;1;13;"Superpathway of chorismate metabolism;Superpathway of indole-3-acetate conjugate biosynthesis;Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of aromatic amino acid biosynthesis;Other";98,1;81,9;No matches found;No matches found;No matches found;No matches found;Single match found;;DDA for preferred ion;712361420,1;660971248,6;6603165,561;684611166,6;702035072,8;714709786;633591483,7;1638040,468;633765361,5;576442444,5;570265660,8;1536506,913;750892125,3;3383854,703;3760698,658;1467868,674;1640369,387;2006816,12;711666430,3;6502194,094;689296081,2;4291592,196;8587367,184;593892621,8;25389926,34;644104479,2;606397906;754439970,2;796315675,6;755667621;682788919,9;4669932,031;1751931,001;586345288,8;665629856,5;752752108,7;3490540,102;32480877,84;10255749,16;6544584,047;741232294;747418032,7;895821,7226;1077002,073;1924612,355;627527231,8;5127322,792;7002651,521;7999424,234;18368657,81;20863199,82;701739528,4;669682022,6;4165319,438;710390054,4;718935222,6;1182257,941;636518306;609956785,9;1791202,048;3062083,417;686091208,6;2928352,092;839399,1472;1187596,431;638819800,4;1244968,401;1509644,534;626839139,7;571023460,1;5453486,412;6865151,403;108315011;582153779,7;585338187,9;665911672,5;120205558,6;645897542,5;649297616,2;53369637,1;30960259,3;17576830,45;20868462,14;4737746,2;6348937,444;383106,063;180823,9889;144751,1663;129352,5173;123394,0513;42147,9747;102219,5699;690805333,4;2430215,665;8077189,305;637465585,5;8357004,995;11209180,27
FALSE;L-Phenylalanine;C9 H11 N O2;Full match;Full match;Full match;Full match;Full match;;165,07904;2,936;123;2;2;13;"Superpathway of chorismate metabolism;Superpathway of indole-3-acetate conjugate biosynthesis;Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of aromatic amino acid biosynthesis;Other";83,7;58,4;No matches found;No matches found;No matches found;No matches found;Multiple matches found;;DDA for preferred ion;701949320,1;20361541,84;23070751,34;674745363,7;691465301,4;704282999,4;624427486,6;1534800,109;2952073,155;2357021,664;562986187,9;1320634,594;739949312,5;6173014,141;7942889,655;1717776,012;1544474,656;1813569,845;701014133;1590736,5;679527643,4;1433173,988;1398772,345;585347618,3;23109299,71;634768467,9;597714261,8;743494195,6;3219398,735;744912665,3;673427741,7;1595382,619;790947197,5;577767019,9;2516722,629;18662608,45;20254699,95;19347944,52;7117510,232;1512833,105;731474655,4;3146465,031;1139865,882;1539629,263;1502584,257;2753057,807;6548217,218;1427490,447;36519671,27;37414096,65;12171325,22;692512263,3;659695605,5;4023993,772;700233462,8;708921734,3;1491332,549;627796592,3;601118929,9;1402350,85;6260412,883;676116373,8;21831069,5;1548682,628;1551039,363;629360423,4;1463540,452;1567067,923;618053795,6;563294970,6;1490153,519;1212073,41;76887598,34;574265445,8;56292410,1;657866591;82405692,55;637137729;639989674,5;53145364,32;51351899,45;16634064,74;68184054,83;605707032,2;358035,1191;5409109,575;357790,3639;5298021,739;210806,8887;4764936,805;42955,63824;89764,9302;681530470,1;3177368,518;2577514,566;627947529,4;2766931,941;13787573,81
FALSE;L-Phenylalanine;C9 H11 N O2;Full match;Full match;Full match;Full match;Full match;;165,07905;2,513;123;1;1;13;"Superpathway of chorismate metabolism;Superpathway of indole-3-acetate conjugate biosynthesis;Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of aromatic amino acid biosynthesis;Other";99,2;88;No matches found;No matches found;No matches found;No matches found;Single match found;;DDA for preferred ion;150452,3652;186653,5497;642940506,5;154984,6509;125939,8396;134649,9019;169287,8117;699387745,3;121292,0278;331508,591;231420,5717;588455599,4;131317,6506;669821852,6;668497355,3;731628842,3;730823628,7;720894312,5;130642,4722;671626903,6;137977,0388;602579348,4;572666403,1;141236,1337;638566368,9;144132,8427;179654,6319;146069,5071;220849,6991;130020,446;189726,4331;670077437,1;180997,5225;156778,2708;1172252,758;175787,7435;705216561,6;615142177,4;708830788,4;692941557,2;164063,0871;211392,1886;663297549,6;680380369,6;688258642,7;271081,9085;628262100,9;621015032,6;678184355,6;603107288,9;665999636,9;206501,2236;119694,4172;772556361,6;144719,6395;172577,9849;689816231,2;143260,8417;151107,4346;630196072,2;744508643,4;176356,1379;668367027,5;705591206,5;684658607,2;142515,8881;646007641,5;678609938,1;154564,1185;190837,9855;582662778,5;582741707,1;587487805;204685,0217;147692,7451;177614,7403;495473739,7;132593,3422;174704,4903;623934458,2;552849448,2;674624739,2;620954767,9;189730,5717;170124,7103;216383,5782;5415881,862;128529,3842;4994748,074;113016,2361;132458,2257;104586,5962;239921,7193;735945058,7;694798458,7;143580,9718;510173,0278;2003654,643
FALSE;;C32 H32 N6 O7;Full match;No results;No results;No match;No match;;612,23165;9,174;2;0;0;1;Other;;;No matches found;No matches found;No matches found;No matches found;No matches found;;No MS2;4482183,797;18493,31204;10457,76317;21189,93944;11545,28049;9344,319439;10675,06804;25226,33428;16051,13522;51395,68394;10907,09939;11522,18181;12139,54116;14141,75568;9627,340026;8166,221685;10431,04583;7769,930911;16042,34251;4275480,592;11264,25796;4207,365771;19593,86728;265074,3629;6702,514055;17657,93463;30032,00282;299617,2467;11726,13381;18000,34672;11546,70317;12093,45911;20730,31461;13770,81762;13610,47824;3098453,228;11932,39133;13090,61053;17076,76636;25699,44482;7807,39448;22107,63113;58355,92208;11456,85336;22583,89121;34092,20604;3124377,019;18691,44629;3747590,564;689209,3411;99786,04514;17271,56062;10933,08198;17811,09056;3844040,813;9464,558801;23103,69019;10713,18887;14937,48003;15283,92819;11649,94149;21618,68518;13275,57069;40741,64189;11804,37164;24481,85769;11266,44865;9497,808803;3354223,186;10783,9517;14855,20519;13909,33729;36213,60606;898661,2114;109751,2637;813534,7598;8328,474115;38440,97947;16655,23908;13908,53978;20726,15195;16688,46781;79174,10518;8104,241694;164233,8416;482189,6835;99988,78578;83324,92997;83031,56716;116005,7676;208459,1371;18394,50955;37193,09352;41355,23235;12605,34615;5068298,34;16713,11656;12292,2559
FALSE;Creatine;C4 H9 N3 O2;Full match;Full match;No results;No results;Full match;;131,06953;0,844;5;1;0;0;;99,4;;No matches found;No matches found;No matches found;No matches found;No matches found;;DDA for preferred ion;165809447,9;159896935,3;578830615,1;709949906,9;683696641;668020581,3;688157892;596050163,3;629504208,3;580844911,3;147851351,5;506511034,5;154661300;502791343,9;573298470,4;527840055,1;586410866,7;548916201,4;152443653,8;533304357,9;623431336;446112256,2;404261359,7;530407214,4;699247147,3;680505784,4;712133301,1;632823219;641125991;129201805,3;685547715,4;485972443,4;667439705,9;517621886;641399267,8;650859785,2;572995873,5;548612445,2;600317363,4;550521825,8;663668938,3;662062245,3;398636651,1;587075172,4;532127400,8;145989158,5;430069023,1;431361265,4;556359321;130416300,3;562608385,8;576062869,7;133651367,8;582320382,7;154460695,4;624226454,5;543494660,4;485585662,1;487010124,4;442400728,4;627742553,9;567313976,7;619128563,1;521167868,8;542433066,8;148967831,1;445181241,3;501024472,2;142964808,6;140734611,3;398908954,4;443178927,6;611977825,6;717093714,3;685425128,1;655739358,9;552213232,8;745094712,5;626340788,6;554582368,2;562069584,7;560233672,9;482616342;644209201,1;36326,47675;158696,2333;140409,7891;234676,7518;200089,5067;196775,3216;61227,16081;45352,31669;666002178,1;491294549,1;707379070,5;663586904,4;691439567,5;160500914,7
