Checked,Name,Formula,Annotation Source: Predicted Compositions,Annotation Source: mzCloud Search,Annotation Source: mzVault Search,Annotation Source: Metabolika Search,Annotation Source: ChemSpider Search,FISh Coverage,Molecular Weight,RT [min],# ChemSpider Results,# mzCloud Results,# mzVault Results,# Metabolika Pathways,Metabolika Pathways,mzCloud Best Match,mzVault Best Match,mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45,mzVault Library Match: mzVault Autoprocessed May 2019,mzVault Library Match: mzVault Reference May 2019,mzVault Library Match: MoNA-export-GNPS,mzVault Library Match: mzVaultMona,mzVault Library Match: mzVaultsMassBank,mzVault Library Match: MS2_CompoundDatabase,mzCloud Best Sim. Match,MS2,Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_QC12.raw (F1),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_QC11.raw (F2),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_QC10.raw (F3),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_Blank13.raw (F4),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_92_Ser_30_2.raw (F5),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_4_mdtJ_0_1.raw (F6),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_70_WashGlucose_2.raw (F7),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_14_WT_5_2.raw (F8),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_21_mtr_5_3.raw (F9),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_52_yifK_0_1.raw (F10),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_37_WT_30_1.raw (F11),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_66_yifK_5_3.raw (F12),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_22_yddG_5_1.raw (F13),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_82_WashGlucose_3.raw (F14),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_47_yddG_30_2.raw (F15),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_1_WT_0_1.raw (F16),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_QC9.raw (F17),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_Blank12.raw (F18),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_78_yifK_15_3.raw (F19),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_87_ydjE_30_3.raw (F20),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_73_ydjE_15_1.raw (F21),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_54_yifK_0_3.raw (F22),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_10_yddG_0_1.raw (F23),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_45_mtr_30_3.raw (F24),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_58_WashGlucose_1.raw (F25),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_65_yifK_5_2.raw (F26),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_36_yddG_15_3.raw (F27),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_41_mdtJ_30_2.raw (F28),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_75_ydjE_15_3.raw (F29),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_QC8.raw (F30),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_Blank11.raw (F31),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_30_mdtJ_15_3.raw (F32),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_86_ydjE_30_2.raw (F33),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_50_ydjE_0_2.raw (F34),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_9_mtr_0_3.raw (F35),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_57_Ser_0_3.raw (F36),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_15_WT_5_3.raw (F37),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_18_mdtJ_5_3.raw (F38),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_64_yifK_5_1.raw (F39),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_33_mtr_15_3.raw (F40),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_69_Ser_5_3.raw (F41),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_44_mtr_30_2.raw (F42),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_42_mdtJ_30_3.raw (F43),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_QC7.raw (F44),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_Blank10.raw (F45),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_62_ydjE_5_2.raw (F46),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_17_mdtJ_5_2.raw (F47),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_16_mdtJ_5_1.raw (F48),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_25_WT_15_1.raw (F49),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_39_WT_30_3.raw (F50),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_90_yifK_30_3.raw (F51),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_89_yifK_30_2.raw (F52),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_32_mtr_15_2.raw (F53),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_38_WT_30_2.raw (F54),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_31_mtr_15_1.raw (F55),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_5_mdtJ_0_2.raw (F56),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_27_WT_15_3.raw (F57),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_QC6.raw (F58),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_Blank9.raw (F59),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_13_WT_5_1.raw (F60),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_12_yddG_0_3.raw (F61),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_49_ydjE_0_1.raw (F62),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_3_WT_0_3.raw (F63),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_11_yddG_0_2.raw (F64),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_46_yddG_30_1.raw (F65),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_20_mtr_5_2.raw (F66),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_94_WashGlucose_4.raw (F67),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_63_ydjE_5_3.raw (F68),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_QC5.raw (F69),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_Blank8.raw (F70),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_19_mtr_5_1.raw (F71),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_88_yifK_30_1.raw (F72),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_53_yifK_0_2.raw (F73),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_79_Ser_15_1.raw (F74),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_81_Ser_15_3.raw (F75),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_24_yddG_5_3.raw (F76),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_23_yddG_5_2.raw (F77),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_61_ydjE_5_1.raw (F78),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_26_WT_15_2.raw (F79),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_43_mtr_30_1.raw (F80),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_QC4.raw (F81),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_Blank7.raw (F82),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_55_Ser_0_1.raw (F83),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_8_mtr_0_2.raw (F84),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_48_yddG_30_3.raw (F85),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_34_yddG_15_1.raw (F86),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_91_Ser_30_1.raw (F87),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_7_mtr_0_1.raw (F88),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_93_Ser_30_3.raw (F89),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_35_yddG_15_2.raw (F90),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_77_yifK_15_2.raw (F91),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_85_ydjE_30_1.raw (F92),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_QC3.raw (F93),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_Blank6.raw (F94),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_40_mdtJ_30_1.raw (F95),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_6_mdtJ_0_3.raw (F96),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_67_Ser_5_1.raw (F97),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_80_Ser_15_2.raw (F98),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_74_ydjE_15_2.raw (F99),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_2_WT_0_2.raw (F100),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_76_yifK_15_1.raw (F101),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_29_mdtJ_15_2.raw (F102),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_28_mdtJ_15_1.raw (F103),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_56_Ser_0_2.raw (F104),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_51_ydjE_0_3.raw (F105),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_68_Ser_5_2.raw (F106),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_QC2.raw (F107),Area: 20230310_Ac-C18_NEG_UMETAB310_Plate7_QC1.raw (F108)
FALSE,Hex-2-ulose,C6 H12 O6,Full match,No results,No results,Partial match,Full match,,180.06301,0.821,102,0,0,14,Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of CMP-sialic acids biosynthesis;Other,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,No MS2,668966965.4,857553906.7,1294741597,12036881.62,189076885.3,1277478327,803121663.2,1200442592,1254941181,1372295624,1034513666,1384815772,1143138277,565933878.5,1314551050,1236126170,1294880632,7565611.487,1608282716,1287315823,1381626737,1408216784,1119308145,1495009773,237445385.3,1189504074,1672415039,1386744824,1345600882,1222625199,5337931.731,1439526648,932305329,1156631569,1857907456,202558199.1,1237391735,1256913496,1190804572,1558540768,171836958.8,1336793377,1387986077,1130967682,6152536.133,1141950715,1244158871,1507155257,1253868652,943439731.8,1138332966,907608972.4,1093041155,890908603.2,1294405777,1506684519,1330561801,871187658.2,6751487.44,937673525.8,2114316978,1502139361,1178597401,2066059686,1281450477,1439808046,534818352.2,1195644229,1215139050,8237275.175,1255108149,1426269085,1390435716,265238321.1,249735707.1,1845798281,1489892829,1250007842,1293470628,1415040302,1037187116,7447104.955,289582195.9,1477307868,1596348877,1429229760,253129087.5,1442869383,194282018.3,1468256593,1177009194,1105853866,1229437575,6235550.401,1216742731,1241999263,256064860.1,226234570.8,767481004.5,1153331130,1283320445,1184103093,1183300203,106438830.4,713655885.2,121033171.5,705999723.6,725433812.9
FALSE,Dibutyl phthalate,C16 H22 O4,Full match,No results,No results,Partial match,Full match,,278.15061,9.512,46,0,0,1,Other,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,No MS2,1196845112,1183792403,1871296364,2076277.061,1867645734,1623084834,708259.0015,1804849165,1884209837,1734373270,1729990638,1583447746,1679412120,983031.5815,1652545708,1678372182,1925606820,1802147.722,1784774028,1761926041,1920798744,1717768792,1756954163,1683524043,778978.2728,1585737382,1745282040,1869745413,1672636652,1671156687,1435988.774,1679346001,1531525767,1687219278,1692137859,1874952800,1619803104,1871712997,1722948222,1733234753,1866205015,1775913648,1707527187,1757724846,1559010.976,1539544212,1882084558,1684902885,1795739241,1887376174,1783446653,1666506143,1809633932,1661926506,1685006871,1894966949,1861774715,1815178682,1638809.808,1454143148,1650128088,1903074376,1839873605,1641355696,1655836878,1650152184,607135.6316,1831850235,1657878042,1476190.829,1737970820,1906754841,1701856617,1822716869,1852539063,1707953412,1655854081,1694185491,1597727482,1662320347,1581368283,1337100.103,1829475377,1865578734,1644545346,1670270143,1843275284,1649004836,1938108617,1689009266,1783182701,1694999876,1621482710,1308859.695,1718884955,1641036478,1855352544,1824758970,1680557210,1610671398,1535824379,1541321047,1901364189,1953636013,902224872.7,1076389090,970580508.8,989536210.2
FALSE,(+)-Alantolactone,C15 H20 O2,Full match,No results,No results,No results,Full match,,232.14524,9.513,91,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,No MS2,1195129668,1183360101,1869019578,2044127.136,1865361454,1621158515,764043.711,1803151759,1882190167,1732960493,1728624160,1582180181,1677900824,973071.1135,1651127167,1676831168,1923883692,1799624.633,1783136088,1759706906,1918945648,1716450442,1755676063,1681652156,781621.7036,1583552992,1743461957,1867380877,1670815489,1669319081,1437824.134,1677736186,1530296993,1685314797,1690930882,1873337345,1618144071,1869464585,1721082358,1731656667,1864149789,1774391566,1705206490,1755200214,1557478.035,1537972808,1880639842,1683124700,1794060883,1885465597,1781850400,1664467002,1807454350,1660409257,1683192936,1892831429,1859835558,1813672866,1634973.487,1452594074,1648867631,1901071968,1838289968,1640040471,1654272981,1648625877,648784.7614,1829932493,1656090250,1475440.041,1736078777,1905168816,1700413831,1820561987,1851028454,1706512838,1653806146,1692000602,1595997363,1660184884,1579997673,1332694.606,1827850167,1863025663,1643179276,1668740483,1841136457,1646902322,1935924219,1687343740,1781253185,1693493402,1619105651,1393674.777,1717342453,1638685161,1852860412,1822344990,1678809504,1608720139,1533781602,1539455429,1898322123,1951175316,901121311,1074672961,969184587.9,988001380.2
FALSE,,C6 H13 Cl O6,Full match,No results,No results,No match,No match,,216.03944,0.799,8,0,0,4,Other,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,DDA for preferred ion,604903210.3,770273959.8,1201702213,8362233.034,178404232.9,1148330839,127741207.4,1106339333,1138790857,1235060181,928554095.1,1248884409,1071260676,104859532.1,1173946469,1118173741,1161950470,3936964.762,1444455774,1152537043,1252446508,1270086704,977047031.2,1355742500,81968338.49,1071135132,1478431892,1256430232,1211656947,1092900988,3887846.093,1309063740,851090492.3,1034380306,1624533504,184143672.4,1114501292,1143950051,1065124997,1397518685,153062032.5,1189715735,1261633206,1023045323,3397003.658,1016676602,1133923965,1356810614,1136748289,876193230,1016211131,840689237.9,979645392.5,823226842.5,1151252876,1347224058,1207049000,1093386298,4428586.978,844971878.6,1891012549,1347207675,1061513949,1843310718,1150744776,1310661694,69593629.72,1068072360,1106359849,5295880.014,1136065575,1278900733,1260215976,242807381.3,230882403.4,1656498102,1299490266,1146565646,1156838085,1271700884,946988215.2,4747498.176,265820836.1,1356731524,1436468951,1292784376,229935319.7,1306696220,174513387.3,1323272121,1054780934,1002367815,1113328243,3509392.814,1111059996,1111627213,233216103.8,202232649.7,689376342.6,1059308704,1151836473,1073750166,1062338773,96494502.96,638713247.6,108052776.4,644517609.2,658959314.5
FALSE,,C6 H13 Cl O6,Full match,No results,No results,No match,No match,,216.04043,0.811,8,0,0,4,Other,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,No MS2,602161116.9,767404249.7,1195594230,2177951.007,176870138.7,135279848.6,127695234,301238561.2,240939855.4,1231554959,158372242.7,1243949401,1065757219,104796967.3,1170035699,1114084987,1157461263,2036876.017,1439235280,1148541665,1246917991,1265472472,972961050.2,1350172959,81855721.6,1067350266,1474137453,1252261838,1207813076,1089269897,3788527.48,1305611498,848645594.7,1031134540,740111047.7,183034081.5,467404975.5,1140123977,1061883990,809583474.1,152167075.3,583674128.8,376268033.4,1020123908,1408673.779,1013387673,1129385730,1352979627,1133124569,873023811,1012606779,837413197.2,976375723.6,819595795.7,1147884775,511251330.2,698376192.6,1089144075,993698.8937,842332267.2,1045142224,1342493498,507441559,678326166.2,566099605.1,423594057.5,69566958.49,1065353876,496064645.1,1524977.972,1132467960,1275386484,485066925.8,241894980.3,229917650.9,604817670.2,1294942517,1142894057,1153511855,1267739732,943532033.6,1091298.768,264423548.1,1353314439,1431403194,819621278.3,229100296.6,1301993903,173729473.8,843705150.5,1051136287,998664866.8,1109676204,1146209.726,1108352151,1107940534,232052647.7,28696108.68,686964891.4,402423061.9,467349822.8,88596.22952,128376.8097,96445086.15,636357442.2,108018245.2,641631466.9,656580022.6
FALSE,DL-Lactic Acid,C3 H6 O3,Full match,No results,No results,Partial match,Full match,,90.03151,0.822,16,0,0,16,Superpathway of coenzyme A biosynthesis II (plants);Superpathway of microbial D-galacturonate and D-glucuronate degradation;Other,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,No MS2,65794668.06,89271046.79,99287957.26,2042553.834,14076573.99,134832416,668740955.3,98953259.11,118292680.8,138132692.8,109952856.9,140922464.6,77140968.78,557163197.9,142718351.6,121546456.9,134151466.4,2422825.19,163896169.5,135578311.6,132387637.1,143708615.9,145929668.7,145839336.5,237573213.1,121964012.5,197830569.3,135109298.8,137721344.4,132388468.7,1898686.125,134913164,84658985.17,125398971.4,233554173.1,22506993.88,130017421.9,114055928.4,126106752.2,167705463.5,19942297.15,147322308.5,127497577.5,112751344.7,1908590.138,125960830.2,112388874.3,156381374.6,118307276.9,69574399,125471566,70740999.48,117039383.6,71592749.66,142578849.1,158499877.8,124282853.9,128695647.8,1427335.797,93601760.23,222762007.3,160482070.7,119262369.3,221152837.9,136252227.1,129520678.2,612348200.6,126792622.2,109762302,2060561.901,120730006.6,146739092.3,130637630.8,25433709.16,23085513.11,189046351.7,193816349.4,104796764.7,137374375.5,145676247.9,92927477.25,1867906.069,27103453.07,122084178.4,158881866,139574205.8,25806220.99,140372471.8,20968431.92,148199485.9,127213519.3,107571154.5,120387346.5,1308640.192,108507485.9,134927128.7,27190156.05,26841501.04,81428585.4,99230913.51,130843864.5,115283709.4,123465551.3,9646324.421,76764563,13302756.46,62654384.08,68829885.2
FALSE,Hex-2-ulose,C6 H12 O6,Full match,No results,No results,Partial match,Full match,,180.06326,0.74,102,0,0,14,Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of CMP-sialic acids biosynthesis;Other,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,No MS2,65308.10677,133539.5632,108186.7922,124580.9932,275345.4574,490237.1627,4284057.033,320781.7998,492384.946,1921698.228,401280.6046,1717533.399,97439.31113,277669929.6,602944.8234,400510.5592,771612.8869,120258.7828,516804.6315,704924.2464,416487.7288,1782775.175,435680.7604,126597.5989,418321771.5,76315.41937,664080.3534,122607.3673,149554.5876,1331986.508,102422.5158,337012.6684,77792.11244,263767.6919,1374469.991,87129.24685,194352.1603,319033.4812,1276705.199,733468.9564,21992.05813,2288558.707,99328.15638,880840.7402,97951.2051,894937.4349,440877.1341,2226173.142,459864.1285,376627.1518,1266338.861,242508.0667,1386237.662,290532.2476,1456040.242,424194.8159,164317.1436,6000467.44,121051.4083,605772.8322,827648.7432,2946317.457,1255134.119,922719.788,762909.9795,101152.9455,206969348.7,537514.2509,411233.354,46037.45339,377623.2909,299343.6404,101286.6322,52891.793,188241.5732,258677.9148,871819.7761,378775.8691,3925286.72,1538974.835,311642.6504,44638.25673,91333.0335,937302.8854,503142.1392,158751.1542,31260.95946,90854.10701,137803.2215,124444.7814,503563.5377,447308.9775,572257.9443,84640.59708,80016.83532,503830.9194,76768.29065,302716.441,949248.3733,137178.6033,291158.8432,207041.0541,538060.8144,48339.8736,847000.7217,187945.5683,79905.49063,337148.517
FALSE,Hex-2-ulose,C6 H12 O6,Full match,No results,No results,Partial match,Full match,,180.06305,0.84,102,0,0,14,Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of CMP-sialic acids biosynthesis;Other,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,No MS2,66796548.78,90131019.23,99125150.19,3754658.2,12230153.8,134409836.9,358322478.4,98147963.92,121521008.5,140707631,109997054.7,140842484.1,77222990.56,234079233.5,144493430.4,121995928,137393981.8,3916293.627,169013193.6,138747591.9,134666035.9,143062796.7,146273415.5,144671043.2,163093329.9,122112770,198239042,134458783.8,137752550,133270608.3,1548629.738,133942835.9,83630227.25,125818205.9,238246158.4,19519274.69,126079201.3,116749298.2,128901182.6,165082875.1,18617001.62,152753065.3,130528508.9,110705564.2,3093406.276,128537692.8,114743573.9,154150347.9,120720723.4,70389229.04,125445307.6,70165924.28,116862259.7,71286748.86,146491419.8,163458362.5,127715382.4,131939173.4,2612695.701,95317812.43,231717663.3,159622658.4,120584236.4,230295876.5,134599004.6,134084762.3,289112493.6,130265280.2,112644584.1,2956309.697,122609163,150855396.7,133869297.7,23334906.96,19921672.46,195057429.9,194613686.3,107075158.5,139938898.7,147272344,93618543.49,2771699.518,25105794.08,123968503,164905461.6,139841715.5,24020797.95,140840177,20552695.63,149633001.3,125852237.5,107284312.8,119781376.1,2739635.878,108358453.1,134092553.3,24002532.14,23806667.27,80611692.59,98918011.62,135337554,114621050.2,124356872.8,13607598.31,77286577.51,12368322.9,64343589.24,68831981.99
FALSE,Glucoheptonic Acid,C7 H14 O8,Full match,No results,No results,No results,Full match,,226.06828,0.786,1,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,No MS2,28251112.85,35685538.01,41539395.64,783186.7494,6987291.334,59134168.48,228429579.5,44759750.47,5376211.056,61697674.72,52224653.23,65238408.2,49727650.18,275203084.6,65013672.08,54645103.12,60912788.01,919449.0334,73073396.87,60867458.97,59233722.36,62556791.65,67998249.18,57411064.6,157617567.3,55133902.22,93146122.61,66759219.21,61099240.34,60941401.08,690658.3413,59075608.74,39217869,52302516.56,110530645.2,8769488.847,53993112.71,49202505.27,56477839.58,9842647.094,8999276.335,64573380.94,55752805,49134170.92,661250.6562,51681892.64,48777456.47,70245013.87,53532888.63,38386112.56,56586975.29,30345158.79,54668193.85,25364354.76,63906592.74,69358977.67,51597944.22,56226846.05,523925.1287,40983375.76,96755995.77,68025711.98,53995914.06,101388388,60332439.32,59536539.26,204864494.3,56940943.43,49036755.4,726697.2643,54898385.79,63738336.59,57268250.11,10603391.09,9503685.534,84442085.53,85696214.29,46768253.34,59971496.35,61320557.64,41164573.17,709346.1824,11289360.22,50810772.75,69110544.64,57304159.07,11770307.17,60786355.76,9695109.036,63484228.08,57754974.27,51126826.43,51130219.58,566039.2876,48328342.34,57804394.1,12511359,13020805.29,36982702.73,48907350.8,59717829.88,47796843.62,54720789.82,6114888.075,34514668.27,6096390.712,32308676.68,34468071.02
FALSE,Hex-2-ulose,C6 H12 O6,Full match,No results,No results,Partial match,Full match,,180.06312,0.91,102,0,0,14,Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of CMP-sialic acids biosynthesis;Other,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,,No MS2,22075708.13,11370793.55,21125656.69,8895668.229,8601747.153,26969995.65,143756362.3,26559782.66,18207720.57,26148775.18,24777596.3,37547533.54,35507280.49,197922740.1,28428506.59,24534215.68,25577019.05,3842172.432,33405753.22,25776897.13,27442422.5,26734851.8,27387198.15,35282245.88,123720817.9,22821486.88,30762172.94,24465016.41,22458491.04,23609697.02,2330527.192,15384536.29,23559035.79,24591554.56,34909500.84,9123539.797,24545312.2,23221896.71,23899783.18,24008444.89,6587257.297,17147161.69,26769887.29,19328060.21,4543429.11,24615432.29,23024128.03,23765971.23,20560779.75,30018656.51,19628501.24,16956576.54,19427516.06,18346269.05,22097543.77,31684148.44,24085941.6,18346486.71,5769075.715,23736717.53,39271406.44,26053675.59,20095018.26,43055528.53,28869486.98,18136276.52,104595762.4,20647745.42,23298043.34,4075251.245,26578958.97,23310330.28,30170114.67,6322486.525,6184169.354,38699157.43,26912002.79,24043173.36,19113740.17,22357161.81,21469466.81,3917643.401,11353982.38,25464796.27,28203764.34,27931053.08,5984744.969,32681345.04,4895735.57,28436456.52,24382230.11,26790000.27,24891598.62,4237628.257,18311004.12,21710601.91,7273362.106,4071401.566,14279057.98,17042962.44,22145864.14,20197309.37,10678646.59,4414881.753,13009723.86,3779422.886,16699147.88,14938696.17
